NUM,가게명,x,y,주소
2080,꼬꼬,206769.6608,446304.7841,서울특별시 송파구 잠실동 10번지 
2081,칠링키친(98도9900),195027.3936,450464.8926,서울특별시 마포구 신수동 81-29번지 서강대학교최양업관마당 
2082,청년상회,195027.3936,450464.8926,서울특별시 마포구 신수동 1-1번지 서강대학교최양업관마당 
2083,꼬치전쟁,198122.002,452035.3857,서울특별시 중구 무교동 45번지 서울광장 
2084,마이츄,198122.002,452035.3857,서울특별시 중구 무교동 45번지 서울광장 
2085,타임 7.9,199357.3203,445358.0705,서울특별시 서초구 반포동 115-5번지 달빛광장 일대 
2086,피자디아,199357.3203,445358.0705,서울특별시 서초구 반포동 115-5번지 달빛광장 일대 
2087,러닝푸드,199357.3203,445358.0705,서울특별시 서초구 반포동 115-5번지 달빛광장 일대 
2088,아레스,199357.3203,445358.0705,서울특별시 서초구 반포동 115-5번지 달빛광장 일대 
2089,새명,199357.3203,445358.0705,서울특별시 서초구 반포동 115-5번지 달빛광장 일대 
2090,로긴,199357.3203,445358.0705,서울특별시 서초구 반포동 115-5번지 달빛광장 일대 
2091,데니스,199357.3203,445358.0705,서울특별시 서초구 반포동 115-5번지 달빛광장일대 
2092,D.K(디케이),199357.3203,445358.0705,서울특별시 서초구 반포동 115-5번지 달빛광장 일대 
2093,형이야,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 여의도 한강공원 (98도9290) 
2094,DOO언니,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 여의도한강공원(86소5488) 
2095,더 클레프,201257.3389,442311.1285,서울특별시 서초구 서초동 700번지 예술의전당 아이스링크 주변 
2096,온더웨이,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 여의도 한강공원(95루9641) 
2097,나이스챕,197676.3601,451619.4185,서울특별시 중구 서소문동 37번지 서울시립미술관 
2098,자메이카와사비,200203.9716,450131.4997,서울특별시 중구 장충동2가 201번지 반얀트리호텔내 아이스링크장 
2099,함앤박스,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 여의도 한강공원 이벤트광장(97소8240) 
2100,아임스테이크,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 여의도 한강공원 (87두9368) 
2101,인초록,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 한강사업본부 여의도안내센터 
2102,브라더스테이크,194130.2127,447430.465,"서울특별시 영등포구 여의도동 8번지 여의도한강공원 이벤트광장 일대 
, 스트라스부르와 함께하는 2017 서울 크리스마스 마켓 "
2103,거북이네,201461.013,442787.9525,서울특별시 서초구 서초동 1446-1번지 서울남부터미널 
2104,빅스모크바비큐앤프라이즈,213903.5998,450200.5869,서울특별시 강동구 상일동 477번지 강동아트센터 
2105,칸쵸 스테이크,198333.0286,451838.5472,서울특별시 중구 다동 13번지 청계천 보행자 전용거리(광통교 일대) 
2106,오빠탕수육,198196.0707,451877.6383,서울특별시 종로구 서린동 93-2번지 청계천보행자전용거리(무교동사거리~광교사거리) 
2107,기브앤테이크,200081.0118,445654.3558,서울특별시 서초구 잠원동 122-1번지 달빛공원 
2108,용용,200081.0118,445654.3558,서울특별시 서초구 잠원동 122-1번지 달빛공원 
2109,얼음소반(SNOW FLAKE),200081.0118,445654.3558,서울특별시 서초구 잠원동 122-1번지 달빛공원 
2110,쉬림프 핏,200081.0118,445654.3558,서울특별시 서초구 잠원동 122-1번지 
2111,타베르나,200081.0118,445654.3558,서울특별시 서초구 잠원동 122-1번지 
2112,UMkitchen(움키친),200081.0118,445654.3558,서울특별시 서초구 잠원동 122-1번지 반포 한강공원 달빛광장 
2113,쿠쿠네 Food,200081.0118,445654.3558,서울특별시 서초구 잠원동 122-1번지 반포 한강공원 달빛광장 
2114,꺼야꺼야,200081.0118,445654.3558,서울특별시 서초구 잠원동 122-1번지 
2115,로드난케밥,200081.0118,445654.3558,서울특별시 서초구 잠원동 122-1번지 달빛공원 
2116,새우시장,200081.0118,445654.3558,서울특별시 서초구 잠원동 122-1번지 
2117,베이징 쿡,200081.0118,445654.3558,서울특별시 서초구 잠원동 122-1번지 
2118,니하오(NIHAO),201010.2625,451995.1631,서울특별시 중구 을지로7가 2-1번지 DDP 팔거리광장 
2119,두놈,201010.2625,451995.1631,서울특별시 중구 을지로7가 2-1번지 DDP 팔거리광장 
2120,ASAP PIZZA,201010.2625,451995.1631,서울특별시 중구 을지로7가 2-1번지 DDP 팔거리광장 
2121,크리미요기,201010.2625,451995.1631,서울특별시 중구 을지로7가 2-1번지 DDP 팔거리광장 
2122,바베큐포크(BBQ Pork),200081.0118,445654.3558,서울특별시 서초구 잠원동 122-1번지 
2123,돈블랙,200081.0118,445654.3558,서울특별시 서초구 잠원동 122-1번지 달빛공원 
2124,푸드메이커스,200081.0118,445654.3558,서울특별시 서초구 잠원동 122-1번지 
2125,엔제리너스 카페 앤 다이닝 석촌호수D/I,209174.1108,445816.7874,서울특별시 송파구 신천동 32번지 송파관광정보센터 
2126,찾아가는 바베큐,208668.7695,445597.0262,서울특별시 송파구 잠실동 47번지 서울놀이마당 
2127,더 버스커즈,202373.6086,444312.0864,서울특별시 서초구 서초동 1318-8번지 
2128,마쿤카페,201257.3389,442311.1285,서울특별시 서초구 서초동 700번지 예술의전당 계단광장 
2129,푸드트럭팩토리,201257.3389,442311.1285,서울특별시 서초구 서초동 700번지 예술의 전당 계단광장 
2130,푸드트럭팩토리,201257.3389,442311.1285,서울특별시 서초구 서초동 700번지 예술의전당 계단광장 
2131,푸드트럭팩토리,201257.3389,442311.1285,서울특별시 서초구 서초동 700번지 예술의전당 계단광장 
2132,푸드트럭팩토리,201257.3389,442311.1285,서울특별시 서초구 서초동 700번지 예술의전당 계단광장 
2133,푸드트럭팩토리2,201257.3389,442311.1285,서울특별시 서초구 서초동 700번지 예술의 전당 계단광장 
2134,요거내꺼,201257.3389,442311.1285,서울특별시 서초구 서초동 700번지 예술의전당 계단광장 
2135,푸드트럭팩토리3,201257.3389,442311.1285,서울특별시 서초구 서초동 700번지 예술의전당 계단광장 
2136,카페잉키,201257.3389,442311.1285,서울특별시 서초구 서초동 700번지 예술의전당 계단광장 
2137,푸드트럭팩토리,194794.057,446552.6331,서울특별시 영등포구 여의도동 86-7번지 여의도한강공원 민속놀이마당 
2138,푸드트럭팩토리,194794.057,446552.6331,서울특별시 영등포구 여의도동 86-7번지 여의도한강공원 민속놀이마당 
2139,푸드트럭팩토리,194794.057,446552.6331,서울특별시 영등포구 여의도동 86-7번지 여의도한강민속놀이마당 
2140,푸드트럭팩토리,194794.057,446552.6331,서울특별시 영등포구 여의도동 86-7번지 여의도한강공원 민속놀이마당 
2141,푸드트럭 팩토리 고양점,206769.6608,446304.7841,서울특별시 송파구 잠실동 10번지 
2142,푸드트럭 팩토리,206769.6608,446304.7841,서울특별시 송파구 잠실동 10번지 
2143,헝그리 베어,206769.6608,446304.7841,서울특별시 송파구 잠실동 10번지 
2144,Chef on the Road,199357.3203,445358.0705,서울특별시 서초구 반포동 115-5번지 달빛광장 외 1개소 
2145,츄앤츄 츄러스,197935.0533,451685.6482,서울특별시 중구 태평로2가 360-1번지 
2146,예쁜 할머니네,202373.6086,444312.0864,"서울특별시 서초구 서초동 1318-8번지 강남역 9,10번출구 외 2개소 "
2147,HIVE CLUB,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 여의도 한강공원(97보9960) 
2148,미스터쿡,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 여의도 한강공원(80부5136) 
2149,차이나쉬림프,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 여의도 한강공원(936두7188) 
2150,커피스테이션,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 여의도 한강공원(95부9612) 
2151,환상의 떡볶이,202373.6086,444312.0864,서울특별시 서초구 서초동 1318-8번지 강남역 9번 10번 출구 외 2개소 
2152,처비웨이코리아,194300.9937,446999.1462,서울특별시 영등포구 여의도동 85번지 여의도한강공원 녹음수광장(99라4569) 
2153,레스토랑,194290.1028,456660.6503,서울특별시 은평구 녹번동 5번지 서울혁신파크 야외광장 
2154,아레카,189660.5929,447921.3792,서울특별시 양천구 목동 914번지 목동운동장 내 
2155,욜로(YOLO),190726.8216,452316.9264,서울특별시 마포구 성산동 661번지 
2156,밋츠인박스,189660.5929,447921.3792,서울특별시 양천구 목동 914번지 목동운동장 내 
2157,사요라멘트럭,208767.7448,442863.5528,서울특별시 강남구 수서동 735번지 
2158,two평,202177.2741,444709.785,서울특별시 서초구 서초동 1309-8번지 
2159,젤라또베어,194122.0735,447326.1977,서울특별시 영등포구 여의도동 85-6번지 여의도한강공원 이벤트광장(92모6651) 
2160,프로그릴러,205230.342,445818.0717,서울특별시 강남구 삼성동 159번지 
2161,멕시칼리(MEXICALI),194130.2127,447430.465,"서울특별시 영등포구 여의도동 8번지 여의도한강공원 이벤트광장 일대 
, 스트라스부르와 함께하는 2017 서울 크리스마스 마켓 "
2162,리버풀야채곱창,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 한강사업본부 여의도안내센터 
2163,비트트럭(푸드트럭),190422.3129,443978.2832,
2164,팝pop닭꼬치양꼬치,190726.8216,452316.9264,
2165,카쏠래푸드트럭,190726.8216,452316.9264,서울특별시 마포구 성산동 661번지 
2166,메이트신비의쌀국수,187868.1916,447589.039,서울특별시 양천구 신정동 890-13번지 지상1층 
2167,엉클스크레페,191031.1379,451745.2809,서울특별시 마포구 성산동 533-1번지 
2168,빅스모크바베큐앤프라이즈,213903.5998,450200.5869,서울특별시 강동구 상일동 477번지 
2169,맛난쌀핫도그,191031.1379,451745.2809,서울특별시 마포구 성산동 533-1번지 
2170,로스타,194130.2127,447430.465,"서울특별시 영등포구 여의도동 8번지 여의도한강공원 이벤트광장 일대 
, 스트라스부르와 함께하는 2017 서울 크리스마스 마켓 "
2171,오버도즈커피,194130.2127,447430.465,"서울특별시 영등포구 여의도동 8번지 여의도한강공원 이벤트광장 일대 
, 스트라스부르와 함께하는 2017 서울 크리스마스 마켓 "
2172,와사바리,194130.2127,447430.465,"서울특별시 영등포구 여의도동 8번지 여의도한강공원 이벤트광장 일대 
, 스트라스부르와 함께하는 2017 서울 크리스마스 마켓 "
2173,즐잼,194130.2127,447430.465,"서울특별시 영등포구 여의도동 8번지 여의도한강공원 이벤트광장 일대 
, 스트라스부르와 함께하는 2017 서울 크리스마스 마켓 "
2174,Ya!먹자,197949.4258,452453.6342,서울특별시 종로구 세종로 1-68번지 
2175,레스토랑,205230.342,445818.0717,서울특별시 강남구 삼성동 159-1번지 
2176,청년 스테이크,199357.3203,445358.0705,서울특별시 서초구 반포동 115-5번지 반포한강공원 
2177,아임레디(Im Reddy),191031.1379,451745.2809,서울특별시 마포구 성산동 533-1번지 
2178,알앤컵,191031.1379,451745.2809,서울특별시 마포구 성산동 533-1번지 
2179,와이쏘시리얼,193243.3151,444024.8587,서울특별시 동작구 신대방동 395번지 
2180,브라더또띠아,203913.1666,458222.0238,서울특별시 강북구 번동 83-2번지 
2181,리틀하바나,203913.1666,458222.0238,서울특별시 강북구 번동 83-2번지 
2182,핫플,202324.7131,443985.0949,"서울특별시 서초구 서초동 1318-11번지 강남역 9,10번 출구 외 2개소 "
2183,청춘 소불고기 샌드위치,202324.7131,443985.0949,"서울특별시 서초구 서초동 1318-11번지 강남역 9,10번 출구 외 2개소 "
2184,크리미요기,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 여의도한강공원 물빛광장(96무9292) 
2185,꼬치함보자,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 여의도한강공원 물빛광장(87마7695) 
2186,그랩앤고,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 여의도한강공원 물빛광장(90더5339) 
2187,소극장,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 여의도한강공원 물빛광장(80마8232) 
2188,마쿤키친카페,205230.342,445818.0717,서울특별시 강남구 삼성동 159번지 
2189,휴하우스,205230.342,445818.0717,서울특별시 강남구 삼성동 159번지 
2190,길보드커피(87고6500),190980.1338,451531.5905,서울특별시 마포구 성산동 390-1번지 
2191,THE FILL(더필),199357.3203,445358.0705,서울특별시 서초구 반포동 115-5번지 반포한강공원 달빛광장 
2192,뚜레쥬르(87조 2992),195227.1686,452804.3756,서울특별시 서대문구 신촌동 134번지 연세대학교 대강당앞 
2193,제이리또,197935.0533,451685.6482,서울특별시 중구 태평로2가 360-1번지 세종대로사거리 
2194,추억의 국민학교 떡볶이,197935.0533,451685.6482,서울특별시 중구 태평로2가 360-1번지 세종대로사거리 
2195,Grab & Go(그랩앤고),199357.3203,445358.0705,서울특별시 서초구 반포동 115-5번지 달빛광장외 1개소 
2196,토시킹,199357.3203,445358.0705,서울특별시 서초구 반포동 115-5번지 반포한강공원 
2197,츄로킹13,199357.3203,445358.0705,서울특별시 서초구 반포동 115-5번지 달빛광장외 1개소 
2198,고인돌떡갈비,206694,459948,서울특별시 노원구 하계동 21번지 서울시립과학관 푸드트럭 3번 
2199,날개 없는 비행기(Without wings),198332.8847,451862.2444,서울특별시 종로구 서린동 43-3번지 청계천로 보행전용도로 
2200,블랙나이프,206694,459948,서울특별시 노원구 하계동 21번지 서울시립과학관 1번 
2201,푸드트럭한끼,206520.7836,457249.1803,서울특별시 중랑구 묵동 378번지 
2202,차군식당,199357.3203,445358.0705,서울특별시 서초구 반포동 115-5번지 
2203,별담은달그릇,206520.7836,457249.1803,서울특별시 중랑구 묵동 378번지 
2204,바깥부엌,198332.8847,451862.2444,서울특별시 종로구 서린동 43-3번지 청계천로 보행전용도로 
2205,Veteran(베테랑),198332.8847,451862.2444,서울특별시 종로구 서린동 43-3번지 청계천로보행전용거리(무교동사거리~광교사거리) 
2206,훅꼬치네,197992.0417,451898.3924,서울특별시 종로구 서린동 161번지 청계광장 
2207,Rollick food(롤릭푸드),194290.1028,456660.6503,서울특별시 은평구 녹번동 5-29번지 서울혁신센터 
2208,올스테이블,194300.9937,446999.1462,서울특별시 영등포구 여의도동 85번지 여의도한강공원 녹음수광장(81두6452) 
2209,풀잎채,194555.7344,447370.9494,서울특별시 영등포구 여의도동 85-1번지 이랜드크루즈 선착장 앞 둔치(82수3957) 
2210,GRAB A BITE,200043.442,450497.4019,서울특별시 중구 장충동2가 산 14-67번지 국립중앙극장 문화광장 
2211,쏭앤,207667.9385,446464.0979,서울특별시 송파구 잠실동 1-1번지 
2212,인디커피 푸드트럭,207667.9385,446464.0979,서울특별시 송파구 잠실동 1-1번지 
2213,런던솜사탕,194555.7344,447370.9494,서울특별시 영등포구 여의도동 85-1번지 한강아라호 선착장 일대(90너9909) 
2214,레커(Lecker),206694,459948,서울특별시 노원구 하계동 21번지 서울시립과학관 푸드트럭 3호 
2215,타파스트럭,198023.4716,452546.2473,서울특별시 종로구 세종로 76-2번지 광화문시민열린마당 
2216,솔이네,202324.7131,443985.0949,"서울특별시 서초구 서초동 1318-11번지 강남역 9번,10번 출구 앞 "
2217,엠비셔스(AMBITIOUS),204334.4655,450325.4724,서울특별시 성동구 사근동 107-3번지 살곶이체육공원 축구장 옆 도로 
2218,킹스테이크&퀸쥬시,188663.5826,444890.0831,서울특별시 양천구 신정동 871-23번지 안양천물놀이장 캠핑존내 
2219,아이홉푸드트럭(IHOP Food Truck),205230.342,445818.0717,서울특별시 강남구 삼성동 159번지 
2220,오센,191031.1379,451745.2809,서울특별시 마포구 성산동 533-1번지 마포농수산물시장내 
2221,(주)한평의꿈,191031.1379,451745.2809,서울특별시 마포구 성산동 533-1번지 
2222,청정구역,191031.1379,451745.2809,서울특별시 마포구 성산동 533-1번지 
2223,K-이지스테이크,203180.3206,442488.398,서울특별시 서초구 양재동 25번지 서초문화예술회관 주차장 
2224,푸드트럭키(Food t Lucky),205230.342,445818.0717,서울특별시 강남구 삼성동 159번지 
2225,폰버거(pornburger),189040.2902,447745.9011,서울특별시 양천구 목동 917-6번지 행복한세상백화점 
2226,쉬림프온더스트리트,197949.4258,452453.6342,서울특별시 종로구 세종로 1-68번지 
2227,쿡스테이크,197949.4258,452453.6342,서울특별시 종로구 세종로 1-68번지 
2228,미스터와플,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 여의도한강공원 물빛광장 일대(푸드트럭의날) 99부1360 
2229,베를린트럭,194130.2127,447430.465,"서울특별시 영등포구 여의도동 8번지 여의도한강공원 물빛광장 일대(푸드트럭의날)
80주8650 "
2230,쭈너니 딱 좋아,199357.3203,445358.0705,서울특별시 서초구 반포동 115-5번지 잠수교 일대 
2231,샌드랑,207343.0742,444284.2079,서울특별시 강남구 일원동 580번지 탄천물재생센터(마루공원) 
2232,Baby Bear(베이비 베어),200430.4506,445230.5851,서울특별시 서초구 잠원동 69-2번지 반포쇼핑타운 4동 앞 
2233,대용이네 호두과자,200430.4506,445230.5851,서울특별시 서초구 잠원동 69-2번지 반포쇼핑타운 4동앞 
2234,금촌일호만두,189147.2046,451601.6414,서울특별시 마포구 상암동 482-139번지 (난지한강공원 젊음의광장) 
2235,필살샌드위치,190726.8216,452316.9264,서울특별시 마포구 성산동 661번지 
2236,오븐에퐁당빠진닭꼬치,194130.2127,447430.465,"서울특별시 영등포구 여의도동 8번지 여의도한강공원 물빛광장 일대(푸드트럭의날)
90어5538 "
2237,존스트럭,199357.3203,445358.0705,서울특별시 서초구 반포동 115-5번지 잠수교 
2238,베가스,199357.3203,445358.0705,서울특별시 서초구 반포동 115-5번지 잠수교일대 
2239,청춘히어로,205230.342,445818.0717,서울특별시 강남구 삼성동 159번지 
2240,푸드트럭 팩토리,206769.6608,446304.7841,서울특별시 송파구 잠실동 10번지 올림픽주경기장 내 전광판 앞 
2241,푸드트럭 헝그리 베어,206769.6608,446304.7841,서울특별시 송파구 잠실동 10번지 잠실 올림픽주경기장 경기장내 
2242,올리베떼,206769.6608,446304.7841,서울특별시 송파구 잠실동 10번지 올림픽주경기장 내 전광판 앞 
2243,요리하는브라더,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 여의도한강공원 불빛광장 
2244,나초맨,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 여의도한강공원 물빛광장 
2245,CAFE LAJOY,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 여의도한강공원 물빛광장 
2246,오하이오,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 여의도한강공원 물빛광장 
2247,리틀쿠반,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 여의도한강공원 물빛광장 
2248,입까심(IPGGASIM),194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 여의도한강공원 물빛광장 
2249,쁘띠스낵바,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 여의도한강공원 물빛광장 
2250,쉐프리,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 여의도한강공원 물빛광장 
2251,달리는숲,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 여의도한강공원 물빛광장 
2252,뉴욕브런치,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 여의도한강공원 물빛광장 
2253,츄앤츄,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 여의도한강공원 물빛광장 
2254,야끼트럭,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 여의도한강공원 물빛광장 
2255,그립앤고,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 여의도한강공원 물빛광장 
2256,쎄라비,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 여의도한강공원 물빛광장 
2257,에이프릴블라썸,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 여의도한강공원 물빛광장 
2258,욱대장,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 여의도한강공원 물빛광장 
2259,달달한형제들,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 
2260,익스트림커피,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 
2261,신스푸드트럭,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 여의도한강공원 물빛광장 
2262,세모청카페,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 여의도한강공원 물빛광장 
2263,CHEZ NICO(프랑스분식),194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 여의도한강공원 물빛광장 
2264,쉐이크데이,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 여의도한강공원 물빛광장 
2265,와플댄디,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 여의도한강공원 물빛광장 
2266,쏘아브카페,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 여의도한강공원 물빛광장 
2267,할배츄러스,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 여의도한강공원 물빛공원 
2268,헝그리베어,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 여의도한강공원 물빛광장 
2269,헝그리베어꼬꼬,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 여의도한강공원 물빛광장 
2270,푸드쉼터,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 여의도한강공원 물빛광장 
2271,올리베떼,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 여의도한강공원 물빛광장 
2272,미스꼬레아,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 여의도한강공원 물빛광장 
2273,멕시쿡,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 여의도한강공원(이벤트광장/물빛광장) 
2274,꼬치함보자,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 여의도한강공원 물빛광장 
2275,스위트츄러스,184980.8744,447562.274,서울특별시 양천구 신월동 149-20번지 
2276,달달한형제들,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 여의한강공원 물빛광장(81소8458) 
2277,욱대장,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 여의도한강공원 물빛광장(94라3220) 
2278,오늘모히또,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 여의도한강공원 물빛광장(80도9541) 
2279,쉬림프킹,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 여의도한강공원 물빛광장(83우7487) 
2280,홈런버거,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 여의도한강공원 물빛광장(80주8485) 
2281,만신튀신,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 여의도한강공원 물빛광장(97누3368) 
2282,용셰프트럭,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 여의도한강공원 물빛광장(88보8976) 
2283,파이어팩토리,198122.002,452035.3857,서울특별시 중구 무교동 45번지 청계광장 
2284,육공방 푸드트럭,198122.002,452035.3857,서울특별시 중구 무교동 45번지 청계광장 
2285,라임나무,198122.002,452035.3857,서울특별시 중구 무교동 45번지 청계광장 
2286,밥앤밥,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 
2287,지져스(스튜럭),194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 
2288,존쿡델리미트,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 
2289,빜아일랜드,201010.2625,451995.1631,서울특별시 중구 을지로7가 2-1번지 DDP 팔거리광장 
2290,소테이크,205230.342,445818.0717,서울특별시 강남구 삼성동 159번지 
2291,쉬즈카페,200737.1699,450898.698,서울특별시 중구 신당동 821번지 다산성곽길 초입~토끼굴600m구간 
2292,삐삣버거,205230.342,445818.0717,서울특별시 강남구 삼성동 159번지 
2293,Truck 207,200737.1699,450898.698,서울특별시 중구 신당동 821번지 다산성곽길초입~토끼굴600m구간 
2294,팜키친,205230.342,445818.0717,서울특별시 강남구 삼성동 159번지 
2295,스테이크달프,205230.342,445818.0717,서울특별시 강남구 삼성동 159번지 
2296,대만망고빙수,205230.342,445818.0717,서울특별시 강남구 삼성동 159번지 
2297,블랙나이프,205230.342,445818.0717,서울특별시 강남구 삼성동 159번지 
2298,베테랑,205230.342,445818.0717,서울특별시 강남구 삼성동 159번지 
2299,젠틀서퍼,205230.342,445818.0717,서울특별시 강남구 삼성동 159번지 
2300,매직킹,205230.342,445818.0717,서울특별시 강남구 삼성동 159번지 
2301,핍스,194130.2127,447430.465,서울특별시 영등포구 여의도동 8번지 여의도한강공원 물빛광장 
2302,쥬꼬면,199357.3203,445358.0705,서울특별시 서초구 반포동 115-5번지 반포한강공원 
2303,듀피에,199357.3203,445358.0705,서울특별시 서초구 반포동 115-5번지 반포한강공원 
2304,스테이크아웃,206769.6608,446304.7841,서울특별시 송파구 잠실동 10번지 
2305,달리는프레젠또,194290.1028,456660.6503,서울특별시 은평구 녹번동 5-29번지 서울혁신센터 
2306,미각여행,194290.1028,456660.6503,서울특별시 은평구 녹번동 5-29번지 서울혁신센터 
2307,본스테이크,203180.3206,442488.398,서울특별시 서초구 양재동 25번지 서초문화예술회관 앞 
2308,케르반 예술의전당,201257.3389,442311.1285,서울특별시 서초구 서초동 700번지 예술의전당 야외광장 
2309,더 클레프,201257.3389,442311.1285,서울특별시 서초구 서초동 700번지 예술의전당 야외광장 
2310,오빠꼬치,199357.3203,445358.0705,서울특별시 서초구 반포동 115-5번지 달빛광장 
2311,치즈인더트랩,199357.3203,445358.0705,서울특별시 서초구 반포동 115-5번지 달빛공원 
2312,포지타노(positano),199357.3203,445358.0705,서울특별시 서초구 반포동 115-5번지 
2313,얼룩맛차,203180.3206,442488.398,서울특별시 서초구 양재동 25번지 서초문화예술회관 앞 
2314,쿡스맨,199357.3203,445358.0705,서울특별시 서초구 반포동 115-5번지 
2315,함박웃음,199357.3203,445358.0705,서울특별시 서초구 반포동 115-5번지 달빛공원 
2316,스시유,200737.1699,450898.698,서울특별시 중구 신당동 821번지 다산성곽길초입~토끼굴600M구간 
2317,꽃보다꼬치,189790.6251,440367.5131,서울특별시 금천구 가산동 707번지 안양천어린이물놀이장 
2318,HoCar(호카),189790.6251,440367.5131,서울특별시 금천구 가산동 707번지 안양천어린이물놀이장 
2319,헝그리베어,205230.342,445818.0717,서울특별시 강남구 삼성동 159번지 
2320,웍커(WOKER),194555.7344,447370.9494,서울특별시 영등포구 여의도동 85-1번지 한강아라호 선착장 일대(85버1510) 
2321,핫독킹,193737.7525,447530.7981,서울특별시 영등포구 여의도동 84번지 마포대교남단하부(83다1984) 
2322,도쿄 스테이크,198089.5898,451906.659,서울특별시 중구 태평로1가 31번지 
2323,랩이나 잘싸라고,199549.501,451119.8286,서울특별시 중구 필동2가 84-1번지 남산골 한옥마을 내 
2324,매직킹,212299.6416,444545.7026,서울특별시 송파구 오금동 143-3번지 
2325,개새푸드,194555.7344,447370.9494,서울특별시 영등포구 여의도동 85-1번지 2017한강몽땅여름축제(문화유람선 아라) 
2326,겹겹이쿡샌드,189040.2902,447745.9011,서울특별시 양천구 목동 917-6번지 행복한세상백화점 
2327,밥(BOP),189040.2902,447745.9011,서울특별시 양천구 목동 917-6번지 행복한세상백화점 
2328,스테이크 트럭,201257.3389,442311.1285,서울특별시 서초구 서초동 700번지 예술의전당 계단광장 
2329,차군식당,207667.9385,446464.0979,서울특별시 송파구 잠실동 1-1번지 
2330,타이거어퍼컷,194555.7344,447370.9494,서울특별시 영등포구 여의도동 85-1번지 한강아라호 선착장 일대 
2331,청년상인,194555.7344,447370.9494,서울특별시 영등포구 여의도동 85-1번지 한강아라호선착장일대 
2332,헝그리베어,205230.342,445818.0717,서울특별시 강남구 삼성동 159번지 
2333,헝그리베어,189147.2046,451601.6414,서울특별시 마포구 상암동 482-139번지 (난지한강공원 젊음의광장) 
2334,푸드트럭키,205230.342,445818.0717,서울특별시 강남구 삼성동 159번지 
2335,코카인(KORCAINE),194555.7344,447370.9494,서울특별시 영등포구 여의도동 85-1번지 이랜드크루즈 선착장 앞 둔치(82너1241) 
2336,미쿡스테이크(83두8318),189659.394,451263.2827,서울특별시 마포구 상암동 487-105번지 난지한강공원잔디마당뒤주차장사이 
