EVENT	SECTOR	DATE	INFLOW_CD	INFLOW_NM1	INFLOW_NM2	INFLOW_NM3	INFLOW_NM4	SUM	SUM_M	SUM_F	M_0004	M_0509	M_1014	M_1519	M_2024	M_2529	M_3034	M_3539	M_4044	M_4549	M_5054	M_5559	M_6064	M_6569	M_70U	F_0004	F_0509	F_1014	F_1519	F_2024	F_2529	F_3034	F_3539	F_4044	F_4549	F_5054	F_5559	F_6064	F_6569	F_70U
KIMJANG	1	20141107	4200000000	강원도				2454.054129	1360.958155	1093.095974	103.662474	100.799349	99.509572	63.651914	52.171976	220.382805	220.712111	111.501763	72.451676	22.571114	71.15275	19.57078	41.094521	82.952847	78.772503	103.662474	92.118504	85.23054	43.454541	129.924549	178.835491	122.057818	5.941211	5.694232	14.731826	3.462276	58.36474	75.104411	85.358603	89.154758
KIMJANG	1	20141107	3000000000	대전광역시				2525.079888	1394.27782	1130.802068	93.202318	93.169231	91.605906	76.071911	3.62129	161.958857	248.934343	139.815884	158.451716	100.774106	47.24055	0.481405	42.505908	62.853953	73.590442	93.202318	88.578514	89.074808	79.198561	78.068666	170.825973	92.85822	63.130223	28.311906	23.961064	40.305672	55.161399	74.185994	78.900785	75.037965
KIMJANG	1	20141107	4500000000	전라북도				2468.497218	1328.577916	1139.919302	105.081451	98.981478	66.382393	82.554853	40.320069	221.841338	216.569757	77.701232	85.25089	70.264537	25.314888	41.464756	61.553247	63.172376	72.124651	105.081451	105.081451	54.069484	59.275171	94.711497	220.504615	142.33459	39.435197	7.086512	61.270841	10.06119	61.798	56.206357	72.369404	50.633542
KIMJANG	1	20141107	4400000000	충청남도				2355.123018	1215.316169	1139.806849	99.3971	101.217537	96.329663	68.577093	13.961542	195.340829	234.534849	75.009912	103.053752	39.720732	25.393889	24.294952	1.967286	74.34788	62.169153	101.335866	98.1501	8.072427	52.429813	183.617212	202.922951	87.31607	8.208959	0.408385	52.21136	75.59488	27.90852	88.392555	75.43104	77.806711
KIMJANG	1	20141107	2900000000	광주광역시				2589.50905	1416.279742	1173.229308	100.468124	93.704974	87.014644	82.254042	1.825656	192.286151	177.603835	149.522655	166.134698	106.449673	94.962331	17.318093	29.541524	39.881952	77.31139	100.468124	98.456473	88.744117	87.224001	76.447867	162.202423	114.123072	35.87807	41.59322	36.568646	26.1645	58.587568	81.971864	81.680585	83.118778
KIMJANG	1	20141107	4300000000	충청북도				2441.933058	1255.091466	1186.841592	97.94257	93.906894	54.033571	77.396353	29.685693	204.649073	252.572729	73.310932	109.789662	71.965707	17.189809	0.174809	51.416688	59.698232	61.358744	97.94257	97.94257	69.272453	33.85519	131.439383	209.031565	78.187374	42.969793	53.917966	54.81128	24.228421	45.394702	74.443163	91.804979	81.600183
KIMJANG	1	20141107	4600000000	전라남도				2505.087319	1257.458891	1247.628428	106.070312	103.232744	102.604856	19.98936	91.41236	190.063136	188.420969	123.977983	31.267989	88.840437	7.480715	8.892657	65.511199	74.301623	55.392551	106.070312	96.519178	95.987889	33.924436	185.100409	197.60986	91.508959	22.936406	28.453766	54.764664	58.20597	62.44421	81.256684	77.815377	55.030308
KIMJANG	1	20141107	3100000000	울산광역시				2491.433044	1257.166879	1234.266165	88.090182	85.216189	88.090182	70.922253	65.995407	185.836374	236.579848	66.041026	67.348769	78.586235	31.56831	7.755221	49.526967	65.067821	70.542095	88.090182	88.090182	80.304549	50.196045	138.544735	193.591594	180.422926	1.201299	44.554503	51.731883	63.486365	42.608094	65.250297	86.691201	59.50231
KIMJANG	1	20141107	5000000000	제주특별자치도				2386.386177	1252.358767	1134.02741	94.789624	92.156321	87.044614	75.48906	38.393562	154.692626	244.193959	88.085544	59.738808	31.361093	46.212924	55.153763	34.130709	70.811074	80.105086	94.789624	94.789624	73.227517	62.818224	74.826087	264.083144	155.405167	9.241345	7.041763	10.976228	62.601364	41.565918	52.470891	75.79886	54.391654
KIMJANG	1	20141107	3600000000	세종특별자치시				2112.964804	1318.646882	794.317922	70.110323	70.110323	70.110323	54.904251	2.27353	87.043685	227.589123	258.813239	282.286687	43.610422	7.470167	21.834738	33.276199	52.394511	36.819361	70.110323	70.110323	52.468328	70.110323	31.799881	137.386116	55.893384	1.018659	13.936438	47.817927	28.77343	4.857085	69.815059	70.110323	70.110323
KIMJANG	1	20141107	4900000000	제주도				1338.296899	842.018609	496.27829	24.783276	24.783276	24.783276	24.783276	24.783276	24.783276	24.783276	495.052745	24.783276	24.783276	24.783276	24.783276	24.783276	24.783276	24.783276	24.783276	24.783276	24.783276	24.783276	168.240313	24.783276	24.783276	5.855389	24.783276	24.783276	24.783276	24.783276	24.783276	24.783276	24.783276
KIMJANG	1	20141108	4100000000	경기도				2675.760142	1279.107022	1396.65312	146.711597	127.367439	99.667761	85.682627	6.181982	90.67953	104.279059	87.160187	143.820818	87.694701	75.991527	81.776161	1.140629	63.379199	77.573805	146.661035	123.129116	83.994632	53.080095	97.535968	132.364898	108.152334	147.103463	130.220177	31.758609	13.160657	21.608264	89.967623	111.824327	106.091922
KIMJANG	1	20141108	2800000000	인천광역시				2659.770702	1253.112793	1406.657909	132.897168	96.658148	89.495632	83.584382	21.639795	146.446565	125.177848	126.849945	116.601346	32.794579	28.681672	15.161827	65.354054	82.481809	89.288023	132.897168	117.60984	86.488105	65.777689	91.205695	159.927133	149.313816	152.380259	93.80081	40.801559	29.102502	12.416524	80.801298	98.804378	95.331133
KIMJANG	1	20141108	1111000000	서울특별시	종로구			2607.633893	1288.112302	1319.521591	164.923396	158.155958	116.114121	86.850184	48.558345	58.105549	91.729949	54.735783	149.089219	117.568305	95.382272	108.885754	1.747906	20.717663	15.547898	165.090838	157.322238	96.181574	54.139738	6.206043	76.754376	82.506698	90.826461	143.90899	93.777623	97.41948	43.126488	49.57346	91.8246	70.862984
KIMJANG	1	20141108	1138000000	서울특별시	은평구			2600.762416	1451.801166	1148.96125	147.750265	135.462821	123.003503	95.48404	46.217521	16.43255	96.584688	63.944646	102.016588	96.289583	150.462647	182.386002	125.751558	52.71764	17.297114	147.750265	133.90946	111.306272	75.436276	5.846345	38.601187	106.657214	74.150133	109.306684	36.749477	30.000949	18.329661	52.25909	104.337226	104.321011
KIMJANG	1	20141108	1141000000	서울특별시	서대문구			2664.396573	1405.246066	1259.150507	151.111209	144.222942	116.2596	96.242599	32.948998	59.711511	135.046983	95.736355	152.13809	65.516513	97.568188	131.448096	72.534339	17.248259	37.512384	151.111209	139.814307	95.256504	81.224449	7.022625	75.006774	134.597122	88.365838	75.632981	46.464013	77.709537	7.473686	72.144461	105.157038	102.169963
KIMJANG	1	20141108	1129000000	서울특별시	성북구			2633.036057	1397.506973	1235.529084	154.691672	149.200682	109.387062	98.764049	34.150248	30.534557	120.035322	95.223307	156.669534	98.020084	99.909583	116.027531	68.257499	5.243659	61.392184	154.691672	134.22669	91.478231	39.783246	27.01196	99.475668	89.594254	126.16535	123.301514	35.469347	30.822519	2.032692	85.916237	91.616295	103.943409
KIMJANG	1	20141108	1144000000	서울특별시	마포구			2590.907184	1263.867222	1327.039962	136.592987	131.582553	108.506276	105.104837	52.726504	13.502183	125.229889	87.324869	167.28543	96.688379	65.005315	101.312807	36.91096	7.105185	28.989048	136.592987	122.073812	98.615351	80.43103	31.530572	81.2061	178.590436	155.816085	112.927382	54.579332	19.074427	12.394613	53.097223	105.204205	84.906407
KIMJANG	1	20141108	1150000000	서울특별시	강서구			2655.710972	1289.989935	1365.721037	143.717521	125.878545	113.45766	76.783735	48.10415	75.670901	89.672063	80.814545	70.354621	47.509222	87.58716	141.962839	84.878115	18.612736	84.986122	143.717521	131.548949	92.807827	84.012283	16.749161	108.294538	173.240805	143.729031	121.228902	27.966025	37.359154	2.225667	53.818819	113.298304	115.724051
KIMJANG	1	20141108	1168000000	서울특별시	강남구			2624.644145	1330.088065	1294.55608	138.019063	134.614855	124.236277	100.415333	53.284078	26.625443	118.224162	99.394638	148.410974	125.364489	84.020385	70.743975	12.089476	26.012118	68.632799	138.019063	133.317001	106.155678	105.657813	12.199546	95.867028	164.912871	131.415467	109.815769	72.833307	39.931641	12.672447	20.710065	58.926552	92.121832
KIMJANG	1	20141108	1135000000	서울특별시	노원구			2515.351522	1439.445154	1075.906368	135.520471	126.858053	97.853506	77.186107	29.020669	38.220065	39.576778	55.382265	93.460096	121.993861	123.876995	241.936674	181.428146	13.901954	63.229514	135.520471	116.218345	85.925562	52.75672	15.190189	90.404283	79.357988	58.887464	66.586915	27.576076	9.896013	27.158933	95.709301	110.367789	104.350319
KIMJANG	1	20141108	1171000000	서울특별시	송파구			2605.245774	1309.951038	1295.294736	144.795612	130.518114	112.071651	100.47152	11.253523	76.969717	174.460186	104.424794	132.056929	79.013958	48.640071	85.270089	12.965105	26.496804	70.542965	144.795612	122.722096	105.536517	97.477591	12.664639	93.731424	154.447008	132.276913	82.85563	32.060789	7.427947	35.60736	58.996488	113.686656	101.008066
KIMJANG	1	20141108	1147000000	서울특별시	양천구			2729.969305	1373.530757	1356.438548	149.14285	139.922797	108.717336	74.498933	15.87684	44.755767	79.381937	71.985506	86.132737	110.972511	147.909357	124.185277	90.402959	35.325036	94.320914	149.14285	132.220542	96.620264	73.63243	64.300241	94.32771	93.285641	111.374614	103.009739	90.233055	28.020353	24.70725	47.994113	123.164728	124.405018
KIMJANG	1	20141108	1165000000	서울특별시	서초구			2624.946982	1303.623208	1321.323774	137.546978	132.399883	122.602196	108.28632	27.61539	31.115562	89.565162	126.157536	150.613135	99.600068	87.341926	92.202152	14.714367	32.790069	51.072464	137.546978	127.037635	104.871473	85.800188	21.089116	60.861692	165.546884	152.2847	131.023278	35.959238	52.023914	23.463878	46.030187	70.336834	107.447779
KIMJANG	1	20141108	1156000000	서울특별시	영등포구			2554.997212	1276.528722	1278.46849	134.898385	124.275583	114.117563	104.771514	68.221683	41.125419	110.876405	115.115446	137.212217	68.788382	117.338563	67.78042	23.558877	4.165684	44.282581	134.898385	123.189223	85.463437	88.470524	1.628979	73.777795	168.195857	191.838171	127.726174	11.316616	34.164879	9.967067	40.03234	90.335255	97.463788
KIMJANG	1	20141108	1162000000	서울특별시	관악구			2596.356047	1311.212649	1285.143398	127.226323	118.250394	100.961261	110.5628	67.867494	92.538132	163.89491	147.321517	109.265276	57.737189	50.53736	64.237182	40.331415	17.580026	42.90137	127.226323	112.089716	91.402135	87.388681	5.884279	135.996895	145.778697	173.247265	117.292185	17.601233	11.201973	17.065752	52.274932	97.912732	92.7806
KIMJANG	1	20141108	1130500000	서울특별시	강북구			2552.981308	1489.380718	1063.60059	145.629462	139.852099	116.051338	111.551661	61.06146	14.74174	99.939326	113.321082	126.721354	32.697241	94.686617	208.87595	132.936957	70.299479	21.014952	145.629462	128.396131	106.26809	70.270675	4.256896	91.699178	86.557571	91.754729	81.42831	0.841503	25.253331	4.736285	50.161008	79.535442	96.811979
KIMJANG	1	20141108	1123000000	서울특별시	동대문구			2597.083221	1366.362277	1230.720944	148.674544	137.46029	114.763253	102.615542	19.058479	48.962304	152.00046	130.383929	105.493911	101.632217	65.451222	115.595691	50.074779	8.106359	66.089297	148.674544	138.809325	105.857063	40.71337	51.858575	108.012962	151.437829	109.790363	97.188712	10.658656	9.397852	7.339135	46.953457	108.76612	95.262981
KIMJANG	1	20141108	1117000000	서울특별시	용산구			2650.02838	1370.499082	1279.529298	150.128673	139.065179	117.038645	99.170968	48.293626	101.103731	164.20985	76.652872	145.967138	95.163464	59.548656	73.739664	22.614533	39.76161	38.040473	149.599608	141.442624	119.014269	75.570632	6.849723	64.263366	94.540641	135.419315	126.157322	90.053631	68.730285	15.337539	38.529356	88.509295	65.511692
KIMJANG	1	20141108	1114000000	서울특별시	중구			2479.158854	1445.102902	1034.055952	127.67524	122.80719	111.981573	101.712306	30.377985	8.970155	110.650587	113.420739	225.629295	148.094006	105.440614	140.305125	25.824813	33.582785	38.630489	127.67524	124.099541	101.521061	66.749274	20.531774	46.676294	60.075024	113.061431	144.692165	5.709334	0.080168	5.342299	56.080131	83.016675	78.745541
KIMJANG	1	20141108	1132000000	서울특별시	도봉구			2437.648804	1505.117934	932.53087	128.660156	116.777919	111.557025	95.200575	57.643061	69.516284	85.443538	7.088971	39.161018	75.283961	116.180965	252.876674	215.001673	93.151413	41.574701	128.660156	116.28405	99.322024	70.918713	4.449126	66.823525	72.838137	67.240962	39.372676	7.497784	4.654906	9.740574	62.769885	87.904257	94.054095
KIMJANG	1	20141108	1159000000	서울특별시	동작구			2561.394933	1317.846144	1243.548789	138.196145	136.260223	105.890453	111.220606	57.638881	91.064096	162.527623	117.014361	110.557043	55.211337	52.893326	107.175549	30.057093	16.341343	25.798065	137.406493	123.810464	101.808461	86.270143	2.814091	114.524409	139.538555	171.958872	105.749081	12.359968	6.698671	0.553393	57.377787	98.331444	84.346957
KIMJANG	1	20141108	1126000000	서울특별시	중랑구			2478.876982	1412.86231	1066.014672	137.037225	127.532044	120.532413	90.770723	11.872417	38.11264	152.585775	40.558532	97.563105	66.820407	121.39897	234.718758	111.535853	18.744341	43.079107	137.037225	130.190048	111.345397	6.814918	24.736449	92.134413	93.546272	59.92683	67.761645	12.654573	0.617329	19.294501	90.4857	99.851684	119.617688
KIMJANG	1	20141108	1153000000	서울특별시	구로구			2570.297421	1363.550526	1206.746895	143.329466	127.772082	97.212682	106.281379	5.604783	38.297552	93.665814	177.850036	131.051341	54.241587	104.41468	108.140579	62.459654	25.907416	87.321475	143.329466	118.232375	81.781837	39.883051	2.146024	63.085324	147.564806	162.98159	98.516512	28.617246	14.26199	13.07767	75.145519	101.5291	116.594385
KIMJANG	1	20141108	1174000000	서울특별시	강동구			2706.902075	1445.318595	1261.58348	150.835644	118.565192	99.774903	102.12871	30.526386	124.12596	135.163949	102.226719	114.445628	102.87743	81.018356	73.731997	121.956923	13.278524	74.662274	150.835644	131.442845	99.815071	79.980431	22.76766	78.166473	119.064873	120.213661	71.362125	53.519785	32.809498	3.734761	71.48102	110.64419	115.745443
KIMJANG	1	20141108	1120000000	서울특별시	성동구			2577.287528	1351.060754	1226.226774	144.706521	122.966902	103.597517	112.03056	51.893152	61.162846	143.106405	100.508728	142.35791	88.233411	107.611112	92.691114	45.061889	5.403301	29.729386	144.706521	133.994727	116.479946	40.358014	17.958056	66.177761	178.535164	147.198177	79.409488	18.631702	10.817415	8.613513	80.535557	98.449535	84.361198
KIMJANG	1	20141108	1121500000	서울특별시	광진구			2601.254492	1256.40947	1344.845022	134.730315	124.07409	114.870986	98.291107	8.112336	92.758656	144.658128	40.422457	84.166976	44.19422	71.342979	141.26751	65.816353	27.731331	63.972026	134.730315	119.333578	107.510092	71.722008	10.224524	107.23429	148.302842	152.57486	149.509807	8.110219	1.336925	40.041309	87.094923	109.018797	98.100533
KIMJANG	1	20141108	2600000000	부산광역시				2396.949071	1167.571554	1229.377517	112.863156	107.305431	86.511407	73.037314	36.232976	226.381718	191.320608	59.57542	38.144291	4.494301	25.410324	14.903513	46.875341	69.946677	74.569077	110.490956	102.974472	90.273038	55.11704	136.00769	197.257884	175.528536	63.045609	24.507532	15.765639	35.56876	0.068455	58.946448	85.060977	78.764481
KIMJANG	1	20141108	4400000000	충청남도				2414.117829	1191.62533	1222.492499	134.210017	103.160031	63.711981	38.993869	96.91766	153.933091	202.188634	65.010729	71.637773	6.210949	14.151976	21.045625	15.713521	92.181609	112.557865	134.210017	120.556021	21.388404	17.088442	167.244307	176.670706	130.052879	22.077768	97.717476	6.519449	7.420195	25.920692	95.761736	122.31752	77.546887
KIMJANG	1	20141108	4700000000	경상북도				2328.765438	1201.298319	1127.467119	103.374359	101.174091	88.882942	51.200198	106.687968	267.3075	150.550006	29.467849	44.372343	47.946163	25.218494	7.650074	45.695314	59.579761	72.191257	103.374359	100.263636	68.001475	16.425854	174.356732	210.564202	112.487907	53.982707	2.128331	44.203179	14.605505	0.551893	47.81971	91.673319	87.02831
KIMJANG	1	20141108	2700000000	대구광역시				2390.483406	1146.537169	1243.946237	101.620992	98.620833	80.377525	61.900221	119.830871	250.977107	137.313694	42.996711	23.316001	18.619373	8.315204	6.919587	64.181679	67.674901	63.87247	101.620992	101.010932	82.709125	61.532513	201.620728	165.334679	142.578597	92.361447	4.262065	31.67299	11.99228	16.220916	57.120023	86.887619	87.021331
KIMJANG	1	20141108	4800000000	경상남도				2509.831034	1262.488245	1247.342789	107.301137	103.488971	84.777142	36.919246	164.051699	164.382804	134.834043	60.299935	66.528261	33.151824	42.321903	42.825419	67.541856	78.020839	76.043166	107.301137	91.157598	88.687744	49.832287	221.94114	180.418957	134.690863	85.445912	0.444156	29.912378	10.162495	12.900811	55.291022	99.56942	79.586869
KIMJANG	1	20141108	4200000000	강원도				2381.559228	1030.755953	1350.803275	123.857653	112.365906	80.300917	0.78405	96.551482	162.284708	131.252686	30.258733	20.854437	10.920029	14.688921	8.122413	55.724933	86.692395	96.09669	123.857653	114.281197	60.556201	10.500387	231.622556	194.607939	107.451426	121.740791	21.27408	58.191856	16.956425	7.476809	95.397286	105.253504	81.635165
KIMJANG	1	20141108	4500000000	전라북도				2283.672553	1083.756448	1199.916105	100.024844	93.931991	79.973818	50.244722	46.032429	212.603987	169.531039	37.220451	41.228643	1.851691	9.739837	25.329485	69.610932	69.298736	77.133843	100.024844	99.903994	86.519858	65.643024	119.025818	277.429931	175.080067	54.250228	7.581993	25.238847	8.068079	15.681628	62.732554	55.803821	46.931419
KIMJANG	1	20141108	1154500000	서울특별시	금천구			2488.600022	1314.991313	1173.608709	149.678423	119.54997	101.307053	53.90311	23.820724	38.954564	140.81085	77.989494	196.123128	34.547396	93.637248	179.001199	65.55114	21.455902	18.661112	149.678423	122.006928	116.709111	89.09904	4.526435	55.692595	91.118865	137.263617	102.712638	15.659528	2.36124	8.350075	74.326577	112.747266	91.356371
KIMJANG	1	20141108	4300000000	충청북도				2456.970382	1120.127253	1336.843129	117.58573	99.141025	26.981921	51.993394	66.057744	215.511337	111.347092	57.05512	61.575266	1.116644	23.555818	53.387106	34.239266	94.36976	106.21003	119.619796	96.956288	20.477934	17.527283	140.263469	190.750984	124.744301	185.904384	43.092893	8.626782	19.988252	74.832686	92.812821	116.154351	85.090905
KIMJANG	1	20141108	3000000000	대전광역시				2426.849551	1209.437023	1217.412528	111.427723	106.564609	103.087482	58.310359	54.538203	207.385878	125.97735	106.537051	86.853597	8.2292	10.38437	14.542332	44.195171	70.188515	101.215183	111.427723	100.339822	83.100083	31.684809	158.000956	226.826178	132.797867	80.40997	7.986044	3.673273	4.45137	17.882481	76.632141	82.577298	99.622513
KIMJANG	1	20141108	4600000000	전라남도				2347.138543	1137.970304	1209.168239	103.990387	100.688845	69.403975	62.800891	105.295458	199.334171	183.857427	53.047636	27.735816	20.314506	3.876346	8.9248	49.680637	88.501369	60.51804	103.990387	101.768904	88.03498	18.571685	229.612624	224.470074	71.727736	27.739907	30.673247	50.036565	22.421438	35.652152	64.826	78.43719	61.20535
KIMJANG	1	20141108	2900000000	광주광역시				2391.172132	1068.916344	1322.255788	115.804567	107.654332	95.778275	77.697082	81.499611	164.043001	159.851451	42.775721	51.268403	8.69541	2.038244	14.234831	38.781421	37.165072	71.628923	115.804567	106.517409	100.284876	6.585938	179.110662	231.573521	166.330546	101.813558	11.01583	32.329723	31.631131	21.467308	69.889293	94.956403	52.945023
KIMJANG	1	20141108	3100000000	울산광역시				2443.408076	1155.959973	1287.448103	110.757293	93.733122	88.575458	48.03156	18.35883	200.622167	191.741677	130.334444	11.772789	37.903665	29.527307	6.169162	16.807653	93.267769	78.357077	110.757293	106.355828	86.38442	65.734371	170.762003	157.88723	152.264214	50.662098	19.425265	45.407485	0.022621	32.791243	83.320844	98.309095	107.364093
KIMJANG	1	20141108	5000000000	제주특별자치도				2497.735057	1116.532278	1381.202779	107.085482	107.085482	61.915226	53.057593	98.14699	144.530117	90.097938	86.790107	93.111738	39.267617	8.769425	4.21197	72.57379	71.360919	78.527884	107.085482	95.655092	95.471323	17.44329	108.511524	286.693298	165.994259	49.338122	86.385817	30.895132	57.651801	48.830921	50.631851	104.806755	75.808112
KIMJANG	1	20141108	3600000000	세종특별자치시				2332.632105	1435.079241	897.552864	79.724414	79.724414	79.724414	33.436241	13.780346	205.431951	178.375253	303.31353	11.12773	59.007472	88.584155	67.522374	79.06126	76.541273	79.724414	79.724414	79.724414	77.469689	3.169877	29.032898	143.625965	47.468587	52.906452	61.023462	25.478389	45.37302	30.491836	67.124482	75.214965	79.724414
KIMJANG	1	20141108	4900000000	제주도				1368.003716	935.526355	432.477361	25.333402	25.333402	25.333402	25.333402	25.333402	25.333402	25.333402	506.668045	99.524084	25.333402	25.333402	25.333402	25.333402	25.333402	25.333402	25.333402	25.333402	25.333402	25.333402	25.333402	25.333402	25.333402	25.333402	25.333402	77.809733	25.333402	25.333402	25.333402	25.333402	25.333402
KIMJANG	1	20141109	4100000000	경기도				2692.587048	1375.308136	1317.278912	145.193845	130.605821	104.81602	78.159738	16.368158	94.840355	112.92418	107.347737	163.775829	97.362837	79.441985	98.000248	3.221552	69.99834	73.251491	145.814053	131.278543	88.547549	57.950907	109.979775	122.357685	103.045212	102.060122	102.310922	24.544948	8.711981	29.215796	76.799807	106.740929	107.920683
KIMJANG	1	20141109	1111000000	서울특별시	종로구			2641.634317	1365.121191	1276.513126	165.369893	154.862042	120.946495	58.453917	30.074259	87.80071	105.907486	97.561356	143.328782	92.138254	123.995464	95.714493	16.727973	39.567041	32.673026	166.413159	152.479448	104.757073	45.878331	5.37799	70.41294	81.498818	65.173115	145.185045	82.466895	80.507246	43.748564	68.957069	97.247437	66.409996
KIMJANG	1	20141109	1141000000	서울특별시	서대문구			2702.504482	1334.593095	1367.911387	160.195702	153.049612	112.721499	82.418929	23.815744	46.221185	89.528587	75.982544	114.608207	114.066995	72.772058	128.506298	79.298119	17.889043	63.518573	160.195702	145.714362	101.119613	76.360516	38.034709	88.162424	90.831697	85.608747	146.513393	85.093808	60.655233	17.479193	66.855167	89.596544	115.690279
KIMJANG	1	20141109	2800000000	인천광역시				2625.236157	1363.286844	1261.949313	139.559618	124.797965	118.324865	75.220651	48.230269	110.263748	181.449173	94.806716	131.615176	47.478885	73.97799	15.715428	15.954689	72.16378	113.727891	139.559618	109.732957	106.032043	35.392655	97.550898	127.032203	122.206547	152.294559	56.864179	27.476215	25.656093	10.830346	55.091972	111.408403	84.820625
KIMJANG	1	20141109	1138000000	서울특별시	은평구			2619.683376	1455.550398	1164.132978	151.436846	135.474946	125.493024	86.681799	14.998544	44.271033	96.556324	64.204291	119.752313	103.994335	118.482907	163.110972	115.036645	71.428185	44.628234	151.436846	137.42239	122.505584	54.982313	4.710741	97.49436	132.670696	73.16661	52.167866	15.212321	37.934194	4.358637	70.199902	106.033882	103.836636
KIMJANG	1	20141109	1129000000	서울특별시	성북구			2692.188868	1447.799299	1244.389569	152.263595	135.147864	93.811448	99.435975	29.266982	86.828305	127.289671	82.254936	155.913117	131.543838	88.88109	98.104874	62.662653	50.577076	53.817875	152.263595	137.074072	88.016315	64.290941	1.281937	86.71273	82.298965	129.898306	91.253078	44.171059	27.704736	24.534015	96.799822	100.107396	117.982602
KIMJANG	1	20141109	1144000000	서울특별시	마포구			2622.204282	1367.038692	1255.16559	139.702653	130.886724	99.935206	104.646885	57.59029	47.062614	128.304877	115.24789	175.19183	126.756207	47.483985	94.157516	24.423572	31.788238	43.860205	139.702653	130.246461	85.132544	68.091698	16.312479	74.106887	123.932483	118.290506	158.621604	65.498907	12.023264	5.258365	71.167149	101.182898	85.597692
KIMJANG	1	20141109	1168000000	서울특별시	강남구			2553.933798	1327.009892	1226.923906	139.627378	135.975039	105.046979	101.929579	7.585265	8.771968	98.690843	145.298137	160.878994	151.77274	75.522468	41.17572	42.934254	49.591678	62.20885	139.627378	136.239434	105.397457	77.709772	5.431575	115.329278	117.745725	144.129882	117.352207	1.485736	15.431031	32.862651	56.73649	63.395553	98.049737
KIMJANG	1	20141109	1150000000	서울특별시	강서구			2615.242598	1458.993071	1156.249527	146.658912	135.860658	122.572081	98.725364	19.089952	52.011135	103.011279	74.979723	107.518555	57.821887	138.86368	215.151221	113.39791	26.689434	46.64128	146.658912	130.255719	88.99733	68.903246	44.759703	111.271189	71.000698	80.063272	86.450296	17.772756	29.991112	24.631318	51.868897	106.21691	97.408169
KIMJANG	1	20141109	1135000000	서울특별시	노원구			2474.33462	1384.557774	1089.776846	144.350886	140.132004	89.413398	81.95249	9.256057	39.000591	27.405744	61.815115	82.895367	120.164518	125.947784	218.189815	183.561005	10.247069	50.225931	144.350886	131.503117	77.025742	38.114342	34.894967	78.004013	94.072573	78.49244	35.171035	12.052128	25.99709	5.13486	105.722633	123.744904	105.496116
KIMJANG	1	20141109	1165000000	서울특별시	서초구			2629.590477	1292.319799	1337.270678	137.962574	129.816674	120.620859	106.276835	24.90473	0.981128	115.371279	117.232165	139.685884	123.285473	78.356313	70.022152	7.251661	51.833264	68.718808	137.962574	125.624251	105.849628	83.917246	12.870522	63.186837	156.252833	168.866306	113.307651	60.23259	47.532228	47.611877	47.655322	75.452751	90.948062
KIMJANG	1	20141109	1162000000	서울특별시	관악구			2596.167716	1416.958945	1179.208771	128.069416	124.721706	111.215959	98.361368	56.718009	109.824782	190.683071	168.834862	103.236613	46.425144	55.280869	72.111344	70.56389	17.138433	63.773479	128.069416	112.181203	95.978902	73.341646	4.314485	90.69611	150.104544	147.614829	70.632836	0.622046	32.127284	25.424205	45.717299	95.48862	106.895346
KIMJANG	1	20141109	1171000000	서울특별시	송파구			2598.816667	1374.478926	1224.337741	139.176524	130.339134	118.002205	78.174922	8.234177	103.750509	142.92848	107.70541	105.403303	124.486331	25.048828	145.028203	45.759353	28.877802	71.563745	139.176524	134.698801	99.560057	80.654114	3.495604	95.43594	140.03609	135.566798	96.380396	13.319049	24.737384	10.325467	46.055057	109.190113	95.706347
KIMJANG	1	20141109	1156000000	서울특별시	영등포구			2569.67621	1393.763733	1175.912477	140.939712	131.199741	129.216648	86.369553	33.729839	52.289017	152.294821	103.831887	168.440357	119.21402	73.085169	89.520273	53.640328	28.807206	31.185162	140.939712	125.83837	98.031193	77.349112	24.552038	64.670186	147.10017	133.920499	96.662917	1.184299	3.966479	1.649945	44.636851	100.891761	114.518945
KIMJANG	1	20141109	1147000000	서울특별시	양천구			2665.971524	1439.07053	1226.900994	151.255338	147.567526	104.197325	92.749743	9.313005	71.271441	102.665858	55.329339	140.427513	113.758105	104.500161	172.753487	88.269948	0.252257	84.759484	151.255338	123.558336	70.622873	94.190294	66.440792	85.619334	46.791671	87.914612	72.894463	39.377632	84.476496	0.242653	91.395624	116.01945	96.101426
KIMJANG	1	20141109	1123000000	서울특별시	동대문구			2577.909543	1301.677477	1276.232066	148.209146	140.132458	131.873083	79.163079	7.267096	93.524199	135.994117	92.65884	155.474319	58.025233	75.793946	88.476269	40.477667	7.424784	47.183241	145.593837	131.238486	95.604908	60.317474	47.746687	125.677111	187.184934	93.399203	87.255151	25.251188	12.16503	27.972262	35.193206	105.537311	96.095278
KIMJANG	1	20141109	1117000000	서울특별시	용산구			2567.5798	1244.55261	1323.02719	148.907044	142.772223	114.526486	117.34811	5.839878	16.910083	111.498402	113.553174	101.470328	125.498377	83.449293	86.526535	19.249967	29.356691	27.646019	148.907044	129.450617	108.539137	55.626307	4.807576	81.738621	114.664126	168.619088	153.6458	78.081325	23.044904	14.235931	64.258315	92.051806	85.356593
