EVENT	SECTOR	DATE	INFLOW_CD	INFLOW_NM1	INFLOW_NM2	INFLOW_NM3	INFLOW_NM4	SUM	SUM_M	SUM_F	M_0004	M_0509	M_1014	M_1519	M_2024	M_2529	M_3034	M_3539	M_4044	M_4549	M_5054	M_5559	M_6064	M_6569	M_70U	F_0004	F_0509	F_1014	F_1519	F_2024	F_2529	F_3034	F_3539	F_4044	F_4549	F_5054	F_5559	F_6064	F_6569	F_70U
DRUM	1	20140830	1123000000	서울특별시	동대문구			2452.78478	1585.344467	867.440313	142.931724	132.427462	124.21802	115.831002	59.846974	70.855277	119.736294	50.898543	125.288936	86.522883	170.167679	199.699815	128.321375	35.640729	22.957754	142.931724	139.544134	120.598216	83.81281	5.467953	48.890579	119.210395	16.784964	24.726677	2.195104	0.965737	20.314614	25.773006	74.558404	41.665996
DRUM	1	20140830	1114000000	서울특별시	중구			2514.801868	1498.636962	1016.164906	131.69748	128.824932	118.065478	103.639747	48.248717	3.009875	105.54596	134.384822	163.519761	152.879998	181.214905	159.740095	42.545199	11.529246	13.790747	131.69748	125.725605	109.901396	99.034852	50.075557	30.658144	91.643082	52.000667	79.516648	30.103792	23.495674	7.142312	46.213996	73.566191	65.38951
DRUM	1	20140830	1171000000	서울특별시	송파구			2585.383582	1626.565579	958.818003	135.027083	126.713062	121.580117	104.546843	58.964936	62.152315	142.51668	93.618623	84.305027	116.406198	170.896465	156.82139	154.059054	69.628856	29.32893	135.276976	126.686047	113.81316	104.377996	32.9355	62.672364	65.495483	27.612995	64.901143	4.784896	11.106973	16.820302	9.695413	93.524518	89.114237
DRUM	1	20140830	1126000000	서울특별시	중랑구			2202.000372	1466.117332	735.88304	124.314734	123.569773	113.975974	99.031413	40.503409	10.587943	39.822796	13.224456	70.476311	57.766633	201.816132	261.037276	225.946383	65.209763	18.834336	124.314734	121.594007	108.100501	84.728167	22.339322	17.461017	53.666109	8.580221	1.836275	11.22969	30.954523	32.360232	27.76134	34.783405	56.173497
DRUM	1	20140830	1150000000	서울특별시	강서구			2608.870712	1424.16549	1184.705222	136.444725	133.268866	113.029242	101.036488	31.582154	67.061953	89.041265	83.067097	75.397657	85.273172	88.456433	225.684636	124.664189	22.474076	47.683537	132.239858	131.403326	101.302993	92.486098	0.73906	97.532431	127.136769	90.447823	54.225263	20.156957	50.531198	2.545375	88.954898	100.673744	94.329429
DRUM	1	20140830	1117000000	서울특별시	용산구			2664.919996	1305.898921	1359.021075	146.175133	141.550667	131.20496	94.716697	37.430616	49.640298	137.529702	90.065495	126.905706	117.992356	40.489585	87.871942	48.486227	28.026172	27.813365	146.175133	141.018649	106.273769	94.1192	32.593344	69.668737	161.290452	98.610525	129.32025	34.113552	110.331295	30.143876	60.299214	76.61171	68.451369
DRUM	1	20140830	1165000000	서울특별시	서초구			2524.36827	1370.899054	1153.469216	137.380948	132.589448	112.085565	103.840452	49.982754	25.545589	208.688205	135.057798	125.653702	129.931825	56.783675	81.04453	18.366118	26.585302	27.363143	137.380948	130.839307	118.596092	93.596289	4.131632	17.292698	146.678738	80.748951	113.88497	52.17108	12.936789	53.267835	20.432581	88.081397	83.429909
DRUM	1	20140830	1162000000	서울특별시	관악구			2572.562375	1395.56293	1176.999445	130.382565	130.382565	125.788258	87.376313	66.062269	72.209468	182.08662	126.045732	110.597277	66.891014	71.010603	95.607444	102.535111	3.520156	25.067535	130.382565	126.423898	107.169649	94.416625	6.979967	122.457184	169.285319	38.343553	97.281026	9.707586	7.647791	14.575459	45.327543	106.284581	100.716699
DRUM	1	20140830	1121500000	서울특별시	광진구			2491.103863	1470.680173	1020.42369	136.275681	135.592473	107.041095	121.110134	63.400084	39.958432	91.165349	9.86351	77.636128	125.857169	197.391654	212.278856	111.34953	37.91724	3.842838	136.275681	133.340414	119.819629	105.016773	35.464437	70.348569	103.513714	43.635951	15.868999	34.847019	32.50218	41.417632	36.763377	75.419496	36.189819
DRUM	1	20140830	1120000000	서울특별시	성동구			2577.569515	1629.34908	948.220435	146.358437	140.492213	125.849749	119.817238	85.026373	69.019742	103.718227	87.154228	130.03771	88.438329	145.373035	170.131272	143.70093	39.014238	35.217359	146.358437	144.326045	134.699895	96.241485	30.567492	58.358919	57.832345	44.233792	58.996352	20.260797	2.366506	34.930977	52.055424	52.332568	14.659401
DRUM	1	20140830	1159000000	서울특별시	동작구			2553.332917	1338.853077	1214.47984	137.354109	136.946015	131.137184	101.780446	36.580874	41.191472	204.255519	107.398254	66.77985	81.505974	87.210611	132.960584	35.738638	26.039887	11.97366	137.354109	128.028721	118.93777	92.429009	14.022813	123.470221	133.212386	92.672129	93.844314	7.693011	21.941579	2.448567	66.458585	91.196043	90.770583
DRUM	1	20140830	1132000000	서울특별시	도봉구			2473.613253	1476.264042	997.349211	125.811533	125.737891	120.116556	102.287023	43.692584	57.687824	81.711464	46.060581	67.015805	75.435534	114.817609	262.731546	156.662598	72.473492	24.022002	125.811533	124.944195	111.173151	73.558483	42.713964	139.659493	87.422807	17.12748	12.083824	20.192621	4.285962	15.286431	51.326798	87.231337	84.531132
DRUM	1	20140830	1147000000	서울특별시	양천구			2538.470623	1339.084224	1199.386399	133.743918	131.484818	116.211911	94.903109	12.04039	14.972857	123.008398	28.84146	119.467107	76.544219	130.439877	207.528372	82.981345	9.118388	57.798055	133.743918	121.707018	112.295557	86.503445	27.088259	95.096745	162.791225	33.25499	85.362557	33.98767	10.890779	36.979452	43.632891	115.392006	100.659887
DRUM	1	20140830	1130500000	서울특별시	강북구			2580.556411	1538.257733	1042.298678	143.07439	140.129087	133.425017	114.079521	17.885001	68.978054	112.484382	63.947664	117.393221	78.533924	151.745736	195.981376	128.061761	52.381508	20.157091	143.07439	126.253439	106.954694	84.000033	51.633494	59.983193	86.528318	42.264627	46.070143	18.945309	15.345495	25.383834	31.695197	83.747578	120.418934
