EVENT	SECTOR	DATE	INFLOW_CD	INFLOW_NM1	INFLOW_NM2	INFLOW_NM3	INFLOW_NM4	SUM	SUM_M	SUM_F	M_0004	M_0509	M_1014	M_1519	M_2024	M_2529	M_3034	M_3539	M_4044	M_4549	M_5054	M_5559	M_6064	M_6569	M_70U	F_0004	F_0509	F_1014	F_1519	F_2024	F_2529	F_3034	F_3539	F_4044	F_4549	F_5054	F_5559	F_6064	F_6569	F_70U
HISEOUL	1	20140918	1150000000	서울특별시	강서구			2568.286945	1571.644922	996.642023	120.269684	119.389325	106.672813	99.495551	68.470691	35.327906	116.825377	154.610692	178.181717	125.089453	117.249975	172.09127	104.712651	30.883262	22.374555	120.269684	119.204294	104.762123	95.775451	2.373658	77.639668	107.575765	47.742525	16.213211	4.483013	3.711726	34.28472	78.253971	96.599326	87.752888
HISEOUL	1	20140918	1171000000	서울특별시	송파구			2525.757764	1537.615832	988.141932	106.353242	105.668053	99.035842	96.561839	74.185974	32.59541	166.592568	171.460375	214.887059	180.135948	107.282751	104.742496	21.421425	19.953412	36.739438	106.353242	105.600057	98.566845	94.74513	33.775516	67.787622	101.987792	56.155101	17.876923	19.344703	24.156718	25.230704	65.098938	91.369746	80.092895
HISEOUL	1	20140918	1156000000	서울특별시	영등포구			2580.535287	1506.947448	1073.587839	107.179099	106.256174	103.136198	97.847755	76.252942	29.01769	159.813735	204.685862	194.456095	116.350497	129.690032	82.841374	32.439864	26.753937	40.226194	107.179099	106.778893	103.207663	86.886999	42.470208	77.732617	129.420505	78.369679	55.449693	20.634454	4.971272	27.299117	65.179882	88.404108	79.60365
HISEOUL	1	20140918	1147000000	서울특별시	양천구			2445.592772	1567.900522	877.69225	112.462576	112.312958	108.197368	93.255045	48.016082	19.370738	125.070708	106.134224	171.500113	229.853452	167.037582	132.644869	100.611355	0.167544	41.265908	112.462576	111.545351	104.552317	89.07874	1.117295	73.931576	58.160931	3.044988	24.635571	9.51544	16.70464	26.917721	65.185334	96.032743	84.807027
HISEOUL	1	20140918	1123000000	서울특별시	동대문구			2554.057321	1510.740516	1043.316805	117.618211	112.835535	112.498325	102.700251	60.603678	59.452416	196.523343	160.567783	199.118905	103.028437	80.46152	82.480028	72.648708	11.223853	38.979523	117.618211	116.981788	114.678314	91.154387	10.530911	107.998715	121.204506	43.677184	39.336205	6.688147	18.355123	25.799854	55.106212	88.288106	85.899142
HISEOUL	1	20140918	1162000000	서울특별시	관악구			2522.981856	1482.475321	1040.506535	107.405265	107.14175	105.611167	99.952183	57.253973	51.839033	240.447683	192.92056	168.448803	97.41834	66.736413	75.913322	78.311308	5.934723	27.140798	107.405265	106.858471	105.24005	89.839796	37.369572	67.29199	133.923948	48.116883	34.187921	23.390102	25.741973	27.153975	66.327672	85.902443	81.756474
HISEOUL	1	20140918	1117000000	서울특별시	용산구			2522.748813	1436.804667	1085.944146	123.331902	121.586381	113.933526	103.34606	63.463305	20.423365	161.693742	169.344056	214.727619	131.181413	74.648872	97.4931	12.475779	22.078943	7.076604	123.331902	122.684001	118.81438	83.88108	41.472781	71.51608	113.289182	58.349714	75.019826	37.738838	16.396216	3.831001	68.875184	80.877869	69.866092
HISEOUL	1	20140918	1130500000	서울특별시	강북구			2520.628633	1572.46526	948.163373	128.5383	127.573739	123.547168	112.584312	54.983231	21.529644	123.687532	127.09422	164.650617	113.894975	105.759002	181.451601	137.581476	44.973002	4.616441	128.5383	123.042176	119.873289	94.930989	0.808965	67.403703	74.724743	25.553544	48.935447	3.492813	6.799393	10.850012	54.804213	91.460175	96.945611
HISEOUL	1	20140918	1132000000	서울특별시	도봉구			2453.747009	1603.895105	849.851904	110.999927	110.355456	109.378279	99.369195	69.027853	34.987974	94.586458	89.272476	131.170099	131.191038	128.97843	248.356874	182.944189	39.822673	23.454184	110.999927	107.500703	104.5366	86.247106	8.805837	75.024307	63.086462	3.084699	7.452525	10.436792	2.847385	27.884053	77.243119	82.801394	81.900995
HISEOUL	1	20140918	1159000000	서울특별시	동작구			2464.545303	1473.303047	991.242256	116.16308	115.319246	115.683454	99.345384	74.132946	7.336828	169.866001	199.459196	194.098668	127.961544	105.924385	65.764024	73.004585	7.357176	1.88653	116.16308	113.25711	113.282758	91.191738	6.754437	72.445448	124.647762	26.601387	46.517418	12.661448	4.097427	32.764542	56.97669	87.108503	86.772508
HISEOUL	1	20140918	1126000000	서울특별시	중랑구			2587.906986	1604.889192	983.017794	115.302747	113.885719	113.664662	97.150614	59.707057	36.738728	129.792146	116.483415	134.40599	98.864085	153.751261	203.539969	163.568433	37.1525	30.881866	115.302747	115.192219	108.160924	89.538338	7.515068	83.500663	76.265317	46.46521	13.425777	27.18909	24.955853	30.040151	70.130717	83.530137	91.805583
HISEOUL	1	20140918	1174000000	서울특별시	강동구			2639.052208	1617.222636	1021.829572	110.617437	108.35164	109.936325	100.524338	43.560809	56.647873	167.899918	170.195926	154.725334	142.47904	124.003862	122.680088	113.853088	32.959988	58.78697	110.617437	108.983317	107.329971	95.709861	23.934881	73.845965	111.010542	40.542858	8.681622	21.081349	37.408825	29.488145	67.042713	93.119986	93.0321
HISEOUL	1	20140918	1153000000	서울특별시	구로구			2454.237377	1529.911492	924.325885	107.299276	106.457398	102.319773	100.023239	51.335071	15.151233	158.383716	232.706388	230.274602	117.087514	55.732528	103.509812	79.895815	19.52072	50.214407	107.299276	107.188866	100.448319	88.115492	20.439517	60.369759	89.08747	34.379181	31.019949	21.077137	21.825166	12.128384	53.305894	93.707772	83.933703
