EVENT	SECTOR	DATE	INFLOW_CD	INFLOW_NM1	INFLOW_NM2	SUM	SUM_M	SUM_F	M_0004	M_0509	M_1014	M_1519	M_2024	M_2529	M_3034	M_3539	M_4044	M_4549	M_5054	M_5559	M_6064	M_6569	M_70U	F_0004	F_0509	F_1014	F_1519	F_2024	F_2529	F_3034	F_3539	F_4044	F_4549	F_5054	F_5559	F_6064	F_6569	F_70U
KIMJANG	1	20151108	4100000000	경기도		2622.897919	1291.167808	1331.730111	143.40967	135.839816	111.481184	73.396333	46.706889	121.960709	95.01549	81.736394	104.376243	79.205097	63.349028	56.509958	6.44315	87.603331	84.134516	143.40967	137.005703	97.882371	44.037608	187.026838	194.85631	66.906788	39.247614	75.712243	59.245585	39.593774	0.390152	67.612571	94.072203	84.730681
KIMJANG	1	20151108	1111000000	서울특별시	종로구	2499.185538	1186.626721	1312.558817	178.517121	168.439742	115.001973	53.206721	18.411241	50.669803	66.693355	36.132793	120.917608	90.210121	90.866965	103.347014	20.424988	64.796571	8.990705	178.517121	170.652271	126.574538	20.813909	34.724034	116.967897	55.82949	40.350426	131.513551	160.025793	78.239991	62.795501	10.308427	80.716411	44.529457
KIMJANG	1	20151108	1141000000	서울특별시	서대문구	2613.714508	1104.471403	1509.243105	162.67773	150.851644	122.556636	61.223672	9.757877	66.560636	65.096454	60.115733	73.180742	60.904138	39.792384	73.493602	3.125257	74.063423	81.071475	162.67773	153.204347	87.178491	25.645297	99.460935	191.178808	80.77697	84.656426	157.665305	90.763443	79.888449	70.440094	45.055096	104.510904	76.14081
KIMJANG	1	20151108	1138000000	서울특별시	은평구	2686.961206	1376.96306	1309.998146	162.032125	156.540736	130.111665	95.065336	40.85359	78.209118	99.076397	104.300258	96.8376	82.658552	85.038153	89.163736	40.346692	77.619615	39.109487	162.032125	137.743288	106.301564	72.592882	83.77091	170.19693	89.205976	97.358578	42.078591	87.628962	31.166215	25.590344	16.425825	92.995505	94.910451
KIMJANG	1	20151108	1129000000	서울특별시	성북구	2609.900099	1301.31307	1308.587029	157.167355	135.320755	112.30699	60.114078	18.113499	112.667668	193.325696	63.399535	115.317821	71.240144	75.771494	19.43171	17.289618	72.307529	77.539178	157.304668	136.57031	114.174456	62.173782	66.708793	124.119624	77.54284	68.727305	139.004423	96.341076	30.361875	15.586928	25.08537	101.569064	93.316515
KIMJANG	1	20151108	1144000000	서울특별시	마포구	2722.169778	1385.228233	1336.941545	133.249767	126.869907	112.055655	110.217391	58.565754	69.644203	146.683117	100.029639	146.130436	93.085082	61.870626	38.441761	38.909537	73.031577	76.443781	133.249767	118.279323	79.411437	87.533443	89.168257	167.024179	167.408653	83.365108	85.792098	42.851193	31.773546	37.816991	58.685902	82.811626	71.770022
KIMJANG	1	20151108	2800000000	인천광역시		2597.222214	1324.905518	1272.316696	130.30228	127.551872	118.129177	103.307534	40.706888	152.429482	182.098237	47.17544	44.425032	74.857788	72.693115	66.530164	8.915057	72.263576	83.519876	130.30228	118.613045	85.506282	83.252475	126.631673	187.688186	119.500986	32.302863	10.108598	25.439577	96.797386	19.225691	51.635516	99.029121	86.283017
KIMJANG	1	20151108	1168000000	서울특별시	강남구	2628.276563	1331.203306	1297.073257	142.277692	136.344828	130.674997	87.186807	15.583268	122.6554	137.750596	96.0598	109.094567	75.17787	110.059022	34.188498	8.729787	64.185997	61.234177	142.277692	142.233853	119.320721	114.001601	18.333429	155.724545	109.576794	133.629738	64.451952	61.470907	18.53801	44.782899	22.644254	76.41705	73.669812
KIMJANG	1	20151108	1165000000	서울특별시	서초구	2729.788604	1448.564448	1281.224156	140.395382	135.48729	111.938708	127.364141	29.681132	94.457691	92.644946	86.573959	114.72281	159.955926	134.594599	88.438009	8.612248	68.911668	54.785939	140.395382	123.396624	123.259813	78.659448	30.242058	129.532594	69.010856	59.878727	79.853123	69.404188	105.163146	50.421671	46.354965	82.31914	93.332421
KIMJANG	1	20151108	1150000000	서울특별시	강서구	2551.830625	1339.525727	1212.304898	147.686562	142.330102	115.528182	89.314883	28.17668	109.874795	137.049509	54.505087	80.424075	63.96228	53.465189	115.623669	94.452898	18.79797	88.333846	147.686562	147.470734	83.467905	49.347451	53.013911	239.332389	78.854417	44.753583	76.342963	38.651535	14.125619	21.483394	32.591345	110.740723	74.442367
KIMJANG	1	20151108	1135000000	서울특별시	노원구	2529.9842	1458.66384	1071.32036	138.925263	133.545163	127.314532	44.575713	59.228573	156.248396	53.136401	32.169835	112.376843	205.440708	159.175802	69.3756	6.238543	66.531269	94.381199	138.925263	136.53191	97.011909	22.185001	137.892758	72.026092	58.6154	19.767912	37.807072	43.167392	28.550135	13.774639	65.542279	90.801059	108.721539
KIMJANG	1	20151108	1114000000	서울특별시	중구	2481.45139	1483.080926	998.370464	151.730595	146.170533	114.627031	101.274125	2.221837	72.620105	86.629709	112.85394	155.714577	236.90462	126.841655	49.394804	5.592897	70.715673	49.788825	151.730595	145.754623	98.931895	74.546425	53.597686	93.349942	27.964486	71.044023	41.054712	56.049368	40.792031	10.321139	22.207414	57.078198	53.947927
KIMJANG	1	20151108	1171000000	서울특별시	송파구	2606.059756	1376.744696	1229.31506	135.548452	133.009013	100.605779	111.210474	13.00531	192.709518	168.595011	43.857794	109.4972	101.35068	45.46272	78.759837	50.040481	36.408775	56.683652	135.548452	113.648335	75.719282	76.938213	74.49358	67.342522	149.153069	152.464498	30.22609	72.076034	24.544519	17.041325	51.259412	83.561068	105.298661
KIMJANG	1	20151108	1117000000	서울특별시	용산구	2478.025469	1200.478361	1277.547108	142.091236	121.843513	112.834414	113.016417	19.239886	87.80004	204.554322	125.815707	62.046757	62.979516	56.06344	14.348582	2.782356	1.267189	73.794986	142.091236	123.413281	89.742911	102.323799	84.27375	124.746445	200.755031	94.374862	72.989627	39.182755	1.917846	18.73028	20.127146	67.584167	95.293972
KIMJANG	1	20151108	1147000000	서울특별시	양천구	2667.542827	1421.449341	1246.093486	142.537315	133.732936	114.448276	95.871744	55.62023	143.427981	116.920427	47.051894	39.262496	138.777947	93.623048	83.473227	55.218959	66.248431	95.23443	142.537315	133.190038	122.969405	72.220301	51.77274	168.849743	73.606658	69.995209	25.973313	108.942195	19.482148	12.330065	29.443135	105.242625	109.538596
KIMJANG	1	20151108	1123000000	서울특별시	동대문구	2485.794576	1161.833523	1323.961053	144.715286	144.715286	132.65479	57.190544	3.385963	148.08402	136.048137	51.452373	80.151431	2.475273	87.141596	70.92146	33.291071	6.828539	62.777754	144.715286	135.091503	131.916393	89.040099	139.838581	116.406758	179.638216	48.301877	102.820242	67.795576	5.576543	7.468483	1.638423	95.537999	58.175074
KIMJANG	1	20151108	1156000000	서울특별시	영등포구	2638.229756	1448.150278	1190.079478	137.892502	137.671912	113.676612	118.676654	27.548434	97.109479	148.139321	117.379257	69.045516	136.889226	103.923262	61.447414	82.280922	51.127065	45.342702	137.892502	129.828709	112.279541	101.519647	72.550448	120.982229	125.908741	134.242145	16.42089	49.216919	5.023736	5.832565	11.592418	72.450774	94.338214
KIMJANG	1	20151108	1159000000	서울특별시	동작구	2586.778159	1383.400019	1203.37814	127.203561	126.391495	108.804467	117.922807	51.356599	191.056696	173.237648	104.351252	77.738689	54.676015	61.822196	78.666764	36.414585	47.087452	26.669793	127.203561	126.832331	113.02721	103.236014	18.17945	184.026526	124.026449	45.836097	58.759546	22.146973	53.515921	45.348858	48.108335	92.470339	40.66053
KIMJANG	1	20151108	1120000000	서울특별시	성동구	2577.444239	1197.274804	1380.169435	157.320725	147.301919	102.819594	85.073673	5.771343	110.102081	89.829423	32.830933	173.975645	85.921794	54.690148	1.834333	13.149806	77.846029	58.807358	157.438248	119.977901	83.134548	37.006906	73.346869	125.438787	169.921113	47.521266	122.295056	96.675117	13.880406	84.687806	45.644821	101.967554	101.233037
KIMJANG	1	20151108	1162000000	서울특별시	관악구	2388.586984	1307.960273	1080.626711	115.532634	115.532634	97.79479	81.955888	32.173399	182.709144	234.908468	149.240292	96.307286	32.023786	49.049525	4.553865	9.925568	64.347518	41.905476	115.532634	102.563724	101.355306	82.926938	31.93747	205.755393	114.757232	47.970582	22.809601	20.371187	29.64867	1.899661	41.776003	78.330635	82.991675
KIMJANG	1	20151108	1130500000	서울특별시	강북구	2586.534552	1410.388291	1176.146261	154.079529	148.955945	123.367469	49.929427	5.52503	127.747053	110.02063	89.408509	145.650153	130.338292	98.389505	93.943176	33.969757	26.549393	72.514423	154.079529	138.973789	99.66353	7.085663	98.006708	81.575903	80.30973	2.337022	112.935773	75.539497	47.065324	9.146874	31.996881	132.201235	105.228803
KIMJANG	1	20151108	1132000000	서울특별시	도봉구	2689.737394	1387.512462	1302.224932	139.967934	139.967934	115.900092	63.043094	49.259032	102.69127	108.172333	100.683354	120.301224	100.601952	92.461758	36.999898	64.893631	53.437665	99.131291	139.967934	127.974714	116.714111	64.10132	117.832032	188.868798	91.919078	1.421821	44.081868	50.675425	58.191538	66.494537	20.849752	109.903482	103.228522
KIMJANG	1	20151108	1121500000	서울특별시	광진구	2641.346705	1328.176074	1313.170631	123.60664	123.60664	120.614528	97.625134	36.17214	135.036508	165.780459	70.35702	62.053909	33.329634	114.665212	46.295453	27.295542	100.966326	70.770929	123.60664	123.382231	101.589682	69.225004	67.414777	198.469282	142.367183	85.217843	82.624679	23.630204	29.963508	11.975928	73.837844	84.783987	95.081839
KIMJANG	1	20151108	2600000000	부산광역시		2198.254121	1025.759022	1172.495099	101.499668	101.477502	94.317879	79.555312	23.494501	250.474511	131.221341	8.443774	43.177923	4.634175	17.37668	16.648156	18.465769	63.795274	71.176557	101.499668	101.145012	79.688308	38.614679	219.131763	215.629533	149.242313	7.379806	23.82699	0.508341	10.39734	9.219585	67.696493	68.560968	79.9543
KIMJANG	1	20151108	1126000000	서울특별시	중랑구	2464.794639	1341.324532	1123.470107	143.834949	143.377757	126.037097	69.541162	45.083539	209.803478	202.129176	32.151521	52.855812	69.086147	72.972284	63.95906	7.39781	70.945396	32.149344	143.834949	137.042375	105.169524	48.379679	122.675644	158.695883	27.938818	30.943226	2.238066	55.696936	38.944096	39.825824	47.465294	90.506706	74.113087
KIMJANG	1	20151108	1174000000	서울특별시	강동구	2429.848695	1193.901621	1235.947074	127.363683	127.334392	99.448596	93.209443	10.044158	159.725266	169.830938	28.556578	73.95887	11.748942	69.360058	100.819452	13.412716	49.711117	59.377412	127.363683	116.40855	80.96547	33.571334	26.248384	265.146461	82.219159	53.454609	115.963314	2.574749	25.721131	69.858018	53.606927	103.783783	79.061502
KIMJANG	1	20151108	1153000000	서울특별시	구로구	2591.093494	1399.142322	1191.951172	137.482381	137.192107	133.257281	58.560098	74.041379	91.156797	198.783954	89.124878	144.438207	71.708436	31.973146	86.447906	37.176578	49.755119	58.044055	137.482381	128.322623	122.839669	30.177748	83.319397	116.507394	149.663139	102.090451	96.542992	18.201257	15.588791	28.532862	3.956328	72.815778	85.910362
KIMJANG	1	20151108	2700000000	대구광역시		2251.565575	1194.84634	1056.719235	96.623528	96.225543	88.76997	68.340106	133.544095	245.430765	205.605797	27.123077	12.808021	13.577457	16.257219	8.338215	33.582805	79.324474	69.295268	96.623528	96.623528	83.888028	16.442945	194.037718	198.786998	79.816206	12.489634	14.346894	34.750225	14.122254	18.977663	49.077663	78.34278	68.393171
KIMJANG	1	20151108	4700000000	경상북도		2115.431073	1071.16142	1044.269653	91.73625	91.73625	74.003258	69.773113	52.08868	346.574003	103.634816	3.231906	45.75747	0.437955	0.178357	47.354278	1.382968	71.201838	72.070278	91.73625	91.73625	74.4795	50.359269	152.15542	222.134905	52.284779	30.937954	42.151107	23.213504	38.677346	27.667763	27.415635	83.079861	36.24011
KIMJANG	1	20151108	4800000000	경상남도		2100.054125	923.709955	1176.34417	87.32604	87.191865	82.817781	40.740702	124.13275	245.882564	58.118965	5.468947	0.101972	13.583812	23.459045	18.118905	27.269597	50.964788	58.532222	87.567553	87.460214	77.826495	14.576702	275.964454	243.950451	49.075613	10.497802	19.460649	34.434507	47.331347	16.803997	54.319148	79.007229	78.068009
KIMJANG	1	20151108	4400000000	충청남도		2286.337215	1149.19191	1137.145305	110.116823	107.730508	76.745123	75.496896	87.653642	236.155876	81.302373	57.365795	80.861821	7.028004	27.298223	34.89772	28.064291	79.828976	58.645839	110.116823	109.309147	104.756792	19.331601	303.890518	109.607743	84.165951	4.059184	37.169002	16.578161	14.664213	43.667122	39.44518	77.295811	63.088057
KIMJANG	1	20151108	4200000000	강원도		2131.168935	1068.278504	1062.890431	99.891462	98.300354	48.216606	75.301608	96.718889	252.068911	87.678501	17.561254	17.877065	85.906586	2.942345	14.116264	31.618454	58.956587	81.123618	99.891462	92.695314	69.877375	59.607495	335.746738	86.919109	55.386236	4.86855	18.202519	42.729693	19.178881	14.116264	46.589337	44.708936	72.372522
KIMJANG	1	20151108	3000000000	대전광역시		2265.639547	969.403363	1296.236184	96.946125	89.304975	81.509458	22.811534	111.603241	190.83193	102.688565	11.697134	73.127348	2.890516	0.196818	21.499418	19.762792	72.093092	72.440417	96.946125	83.516225	91.157375	23.197451	273.765421	223.827806	111.448873	39.629782	3.006291	38.595525	10.230651	55.228534	79.271142	72.942108	93.472875
KIMJANG	1	20151108	2900000000	광주광역시		2223.430701	989.53436	1233.896341	90.790117	83.578129	75.061459	65.167625	84.798247	198.77666	82.841225	10.648858	2.687885	23.055411	58.06436	49.366484	33.45662	65.711243	65.530037	90.790117	90.608911	77.489616	15.577653	311.595355	196.276019	122.887695	88.313638	56.759679	5.840865	0.440934	11.603208	64.37032	75.641317	25.701014
KIMJANG	1	20151108	4300000000	충청북도		2321.097633	1192.295422	1128.802211	117.142475	117.142475	59.982564	75.438831	16.299764	245.325812	118.000109	53.771784	83.459125	47.080352	55.23259	30.304648	76.192795	58.144777	38.777321	117.142475	116.388511	116.435633	73.459674	133.456375	260.26373	100.706056	8.948612	27.562104	7.450108	79.491388	3.199635	11.446119	47.353664	25.498127
KIMJANG	1	20151108	4500000000	전라북도		2122.066716	1198.669284	923.397432	96.610956	96.292624	96.610956	86.304974	38.560555	359.717241	66.931849	81.177184	6.125228	33.268294	19.694109	24.593761	37.043175	81.132087	74.606291	96.610956	94.661176	93.706181	25.190632	117.90468	206.480419	53.283387	29.249359	58.411177	0.91255	19.341291	5.334705	29.443011	52.203712	40.664196
KIMJANG	1	20151108	4600000000	전라남도		2303.542582	1083.318199	1220.224383	92.138579	92.138579	91.787124	24.776302	82.847141	275.561831	101.630477	45.749075	19.23372	26.379979	33.523635	14.076438	26.143072	86.359091	70.973156	92.138579	83.859853	78.627073	62.577278	215.85347	157.47283	194.8052	32.237568	58.945573	12.592515	12.90492	43.247234	34.187495	85.382826	55.391969
KIMJANG	1	20151108	1154500000	서울특별시	금천구	2610.800846	1395.621836	1215.17901	146.079322	146.079322	137.339337	119.377637	32.230127	93.134744	125.686024	53.151035	105.178028	117.358953	134.219552	95.956313	43.24113	37.758569	8.831743	146.079322	146.079322	142.294289	50.627679	7.615945	60.652281	69.323447	148.740315	18.328734	36.152798	115.019115	48.196083	71.273313	81.320854	73.475513
KIMJANG	1	20151108	3100000000	울산광역시		2242.840544	1240.388478	1002.452066	90.405642	90.405642	86.205879	73.418542	112.750052	290.331071	151.237432	41.2914	7.066467	43.924088	5.094041	12.269158	67.714386	90.405642	77.869036	90.405642	78.433184	30.292618	36.310189	213.544363	179.758211	69.248031	4.905992	26.531637	23.021387	18.821624	15.562107	38.754827	86.895393	89.966861
KIMJANG	1	20151108	5000000000	제주특별자치도		2358.265323	1099.865498	1258.399825	116.651266	90.344914	65.492682	102.374452	38.014222	50.704723	229.958056	78.447569	48.589639	3.75868	27.438802	96.42578	8.253233	88.626409	54.785071	116.651266	115.593724	50.158326	37.203439	106.490053	202.46197	182.633061	0.339295	74.631606	24.530563	193.340672	22.662239	43.284304	26.09925	62.320057
KIMJANG	1	20151108	3600000000	세종특별자치시		2441.90685	1277.632869	1164.273981	80.328455	80.328455	31.466864	21.694546	80.328455	216.750017	34.203112	106.518267	70.556137	252.321254	85.019167	80.328455	40.84829	80.328455	16.61294	80.328455	80.328455	80.328455	145.607542	74.465064	36.157577	45.14811	198.378057	32.639543	11.140442	79.155777	68.210779	80.328455	71.728815	80.328455
KIMJANG	1	20151108	4900000000	제주도		1468.862987	1081.186539	387.676448	26.673465	26.673465	26.673465	26.673465	26.673465	26.673465	26.673465	388.33914	346.092354	26.673465	26.673465	26.673465	26.673465	26.673465	26.673465	26.673465	26.673465	26.673465	26.673465	26.673465	26.673465	26.673465	26.673465	26.673465	26.673465	26.673465	26.673465	26.673465	26.673465	14.247938
KIMJANG	1	20151113	4100000000	경기도		2541.375672	1572.623941	968.751731	110.063496	108.741049	99.732519	83.503711	35.659191	57.183127	139.666918	169.312413	200.73847	216.238141	139.3126	52.174615	24.383152	69.468729	66.44581	109.706615	107.864544	101.025493	60.11485	48.909504	99.511685	66.397328	35.294835	33.905752	12.042448	16.131953	41.821	71.579903	85.251596	79.194225
KIMJANG	1	20151113	1111000000	서울특별시	종로구	2525.302721	1471.552489	1053.750232	142.599833	135.073225	108.215268	92.996971	69.018151	37.915635	54.08525	94.516283	174.236765	192.891001	161.564646	115.878977	19.795817	60.959925	11.804742	142.599833	126.139226	117.81519	33.528378	44.600046	4.650268	32.227311	71.807752	124.768209	111.592449	73.245923	31.39071	21.343109	73.324266	44.717562
KIMJANG	1	20151113	1141000000	서울특별시	서대문구	2566.670839	1424.241952	1142.428887	137.076747	130.706777	126.267101	74.346299	78.494378	9.872016	88.159812	122.675111	199.628129	172.090637	105.253181	58.457926	5.779793	55.092644	60.341401	137.076747	130.34536	110.553686	20.511633	3.859356	80.163466	49.512862	84.952238	130.70842	94.932269	76.582155	6.487841	50.554399	84.067588	82.120867
KIMJANG	1	20151113	1138000000	서울특별시	은평구	2586.580075	1492.083751	1094.496324	132.327017	130.889281	126.95148	101.890931	45.296026	0.228307	173.1401	148.327162	158.239558	148.359113	106.433114	94.63968	13.056113	56.130969	56.1749	132.327017	127.594468	121.891446	56.550309	2.207858	50.149719	95.206788	81.396528	74.283725	87.179424	48.240724	14.409982	36.102499	89.298755	77.657082
KIMJANG	1	20151113	1129000000	서울특별시	성북구	2524.686575	1521.800161	1002.886414	136.054416	133.943624	111.833609	87.472081	48.364859	32.254611	167.532938	129.210333	196.273825	185.165516	91.570004	78.508678	14.579391	56.889048	52.147228	136.054416	134.497974	112.166218	19.176228	1.914638	51.904167	64.087063	62.78221	97.527127	62.227859	43.298958	3.24934	47.554656	87.847334	78.598226
KIMJANG	1	20151113	1168000000	서울특별시	강남구	2488.79561	1500.233082	988.562528	109.997099	109.964552	108.959189	100.164069	65.808133	4.780659	84.110324	147.415656	157.538	227.085264	206.200471	85.003578	15.152535	41.013996	37.039557	109.997099	106.764025	103.147611	90.255094	37.70136	67.29038	97.035388	73.083876	43.168897	36.532777	11.891012	1.063467	59.215409	71.854777	79.561356
KIMJANG	1	20151113	1144000000	서울특별시	마포구	2588.964299	1508.731162	1080.233137	116.802023	113.401555	111.030439	101.281628	71.866974	9.776314	159.01643	153.809589	200.478916	168.556967	111.137513	61.58039	23.507425	52.10901	54.375989	116.802023	113.549749	101.033301	79.276711	26.779725	56.401584	107.652934	118.150729	90.975017	39.531415	17.414351	22.189693	45.636504	77.58649	67.252911
KIMJANG	1	20151113	1114000000	서울특별시	중구	2424.357352	1541.091371	883.265981	108.508358	108.072647	105.18076	93.034834	82.947932	27.350439	62.267212	139.688813	237.58883	220.981687	175.339997	88.81088	8.570654	46.648966	36.099362	108.508358	105.897948	89.72266	53.763008	44.855996	7.604635	41.75795	81.843359	82.032296	62.3906	7.363772	3.542626	43.949872	78.718066	71.314835
KIMJANG	1	20151113	2800000000	인천광역시		2557.111137	1399.776127	1157.33501	107.948461	106.721766	99.775757	78.925894	19.275407	83.277832	185.480025	138.774913	203.560951	94.625743	70.608563	38.217517	35.435432	69.065005	68.082861	107.912962	103.14818	99.361599	57.646097	92.401127	199.257659	116.406474	12.997308	20.440307	22.507149	32.674383	44.365452	72.350654	98.083628	77.782031
KIMJANG	1	20151113	1165000000	서울특별시	서초구	2479.242157	1495.949496	983.292661	107.901361	107.666905	90.846868	97.168493	66.689231	4.740784	105.831202	118.830478	188.911069	262.243652	157.476618	79.4115	7.481312	56.759592	43.990431	107.901361	107.736373	100.472584	79.901253	33.548462	44.573097	80.153945	83.974706	64.041617	46.691883	0.177578	20.492744	57.836352	79.145784	76.644922
KIMJANG	1	20151113	1135000000	서울특별시	노원구	2440.192	1537.423708	902.768292	107.623745	105.468881	107.322241	90.105504	25.934031	37.891601	102.781362	147.576801	171.546331	258.126607	177.802528	75.490861	0.833273	61.657762	67.26218	107.623745	106.963097	104.076645	67.89179	22.430678	90.096046	34.016394	39.008937	30.30524	20.719202	11.470139	26.541471	74.471661	88.274314	78.878933
KIMJANG	1	20151113	1171000000	서울특별시	송파구	2505.428004	1582.431842	922.996162	103.051347	103.028802	98.916644	93.789973	65.857056	33.511084	172.882588	160.437898	201.929215	195.422806	135.160751	109.97829	8.065902	40.390532	60.008954	103.051347	102.974695	98.830974	80.583272	22.99953	38.331146	107.146671	65.434417	26.495165	5.983972	9.364478	43.939072	52.312184	79.032195	86.517044
KIMJANG	1	20151113	1150000000	서울특별시	강서구	2499.437363	1499.586394	999.850969	116.256177	115.67669	106.585662	86.946914	59.987496	18.264461	151.445368	173.630667	229.979094	173.396746	108.579309	40.933552	2.054785	47.462079	68.387394	116.256177	114.703791	96.356926	62.672273	8.971409	84.262137	78.488536	73.390117	56.021469	46.685886	5.669931	14.574886	74.18226	77.207286	90.407885
KIMJANG	1	20151113	1156000000	서울특별시	영등포구	2578.87	1529.306536	1049.563464	107.50403	107.456277	105.095149	82.141798	68.808055	31.834377	181.68909	163.410242	184.294291	175.162826	145.587704	63.112695	18.762746	47.35097	47.096286	107.50403	105.588598	102.076088	77.493824	33.263788	86.246448	99.267141	103.840833	54.989352	14.236808	30.393293	30.239422	34.542512	83.537251	86.344076
KIMJANG	1	20151113	1147000000	서울특별시	양천구	2427.673796	1510.103105	917.570691	112.765268	112.414123	108.006652	97.21198	35.077536	16.910038	122.761993	120.80648	154.546639	275.20116	153.15417	88.949183	1.028612	43.704798	67.564473	112.765268	112.747105	109.241712	58.089621	13.065609	76.3443	63.7152	49.124534	25.864227	39.135074	14.25829	10.660873	52.719529	100.160385	79.678964
KIMJANG	1	20151113	1123000000	서울특별시	동대문구	2568.318772	1525.972224	1042.346548	120.495707	119.874877	114.943516	92.798247	60.035384	78.310816	200.931689	142.206865	216.974486	122.46731	59.685933	48.186477	10.238277	57.276926	81.545714	120.495707	119.289322	115.994693	62.673909	32.559918	100.703005	103.242762	54.542925	63.678995	50.429929	5.536435	18.898378	51.054521	79.958365	63.287684
KIMJANG	1	20151113	1117000000	서울특별시	용산구	2600.5188	1464.851563	1135.667237	126.920536	126.920536	118.254117	102.760744	73.725625	33.038072	116.367295	117.002882	227.677311	127.957416	131.367153	68.384199	2.395291	46.941231	45.139155	126.920536	126.913058	113.266627	57.791079	23.40955	50.901812	108.164482	114.797021	79.779904	73.199707	49.226853	10.054741	42.230408	82.249971	76.761488
KIMJANG	1	20151113	1132000000	서울특별시	도봉구	2624.816839	1588.049129	1036.76771	121.910112	121.357828	119.133768	96.572241	60.621571	54.044423	129.632627	124.811342	145.99216	191.824226	165.628077	84.927518	38.714823	58.113906	74.764507	121.910112	121.895185	117.424674	65.121936	20.579028	119.27358	57.992503	30.161894	73.404198	48.349931	27.07209	0.765982	50.941684	76.354187	105.520726
KIMJANG	1	20151113	1162000000	서울특별시	관악구	2444.270254	1469.578508	974.691746	107.103406	105.824649	101.155856	88.148505	75.507464	53.946653	229.129634	207.570598	175.268677	96.438665	87.267584	16.423141	18.802605	49.179732	57.811339	107.103406	106.750416	104.725718	72.057485	7.180573	100.201673	124.451425	110.185298	21.251779	1.09316	11.649561	9.032106	48.273946	76.386609	74.348591
KIMJANG	1	20151113	1159000000	서울특별시	동작구	2489.191352	1460.551367	1028.639985	108.987812	107.687047	93.113024	95.891622	56.398744	25.82871	179.148792	214.691703	128.023938	199.9338	129.610735	19.597294	16.606214	32.249452	52.78248	108.987812	108.981002	94.563616	73.989726	30.608172	98.514947	96.662548	95.436695	45.25166	11.894854	10.034283	15.884323	69.229333	93.324143	75.276871
KIMJANG	1	20151113	1130500000	서울특별시	강북구	2550.829275	1433.724902	1117.104373	132.593498	132.003969	124.210046	105.119703	50.068079	55.865116	118.649976	140.826678	226.317082	89.242873	101.111482	48.617375	8.746128	55.616589	44.736308	132.593498	131.839247	125.397774	59.803981	9.925186	93.239534	114.635976	93.326229	93.568977	57.685721	17.025545	6.630759	10.881726	80.264112	90.286108
KIMJANG	1	20151113	1120000000	서울특별시	성동구	2518.73208	1516.719044	1002.013036	125.022905	122.159585	110.010929	76.076498	54.724314	29.293671	173.654074	200.282948	200.47111	158.535745	89.071607	51.537575	13.435242	62.733428	49.709413	125.022905	121.267866	98.647639	46.985169	23.931354	51.341233	103.568186	78.395514	80.23622	25.334108	17.644049	26.279276	53.063588	89.059608	61.236321
KIMJANG	1	20151113	1174000000	서울특별시	강동구	2518.698464	1589.423608	929.274856	108.918112	104.61814	107.546639	91.322915	60.690654	45.300034	174.807457	165.481438	194.322716	190.095351	131.444697	90.026201	12.301847	47.322823	65.224584	108.918112	108.918112	106.35265	71.468822	22.194742	84.088528	90.711937	61.48342	4.898042	4.494668	29.735694	12.35832	63.691761	84.150916	75.809132
KIMJANG	1	20151113	1153000000	서울특별시	구로구	2473.468022	1511.13499	962.333032	109.094003	108.575371	100.75537	91.039121	60.285855	38.116492	149.47654	182.547443	254.005229	109.128578	92.653904	59.769384	17.531118	56.874228	81.282354	109.094003	107.81363	105.163744	52.190332	17.369045	45.053197	126.008434	115.96804	49.315705	10.815371	1.933795	1.941899	50.658746	82.141338	86.865753
KIMJANG	1	20151113	1121500000	서울특별시	광진구	2641.187537	1562.677561	1078.509976	110.919551	110.877899	102.322514	101.789364	56.338362	75.799433	163.760785	147.699654	170.850008	189.418609	89.528034	90.461046	8.771422	80.596668	63.544212	110.919551	108.786953	101.364511	95.958041	1.16571	120.992191	78.82339	52.424155	65.777886	47.317582	27.740995	22.200127	77.306135	88.74386	78.988889
KIMJANG	1	20151113	1126000000	서울특별시	중랑구	2553.777147	1440.535005	1113.242142	117.79441	117.79441	101.561672	61.352892	40.488729	33.686872	153.457903	161.319497	128.672042	173.221078	117.334603	116.333706	9.078746	43.773493	64.664952	117.79441	114.364061	102.826443	84.419029	17.44079	144.713699	139.472636	89.691635	9.255875	7.986858	9.729027	24.37428	68.868722	81.589218	100.715459
KIMJANG	1	20151113	2600000000	부산광역시		2534.615212	1401.626082	1132.98913	106.248688	106.194238	104.451856	79.252645	2.533352	176.235124	222.08157	132.446865	127.796881	75.710525	85.054053	11.375945	53.465379	64.910656	53.868305	106.248688	106.194238	103.842022	77.140005	77.365789	153.834614	140.342036	76.440149	30.596605	15.459654	9.295975	17.180257	51.254731	92.930349	74.864018
KIMJANG	1	20151113	2700000000	대구광역시		2393.797688	1332.696108	1061.10158	103.852932	103.207661	84.714783	55.83891	29.982122	203.765312	279.745961	169.375305	69.372978	35.994873	2.162147	17.384674	47.025096	63.890131	66.383223	103.852932	102.577055	79.127324	62.643585	83.524943	151.395711	89.567025	35.364268	29.263525	26.919041	26.361761	49.503522	68.289705	82.471	70.240183
