EVENT	SECTOR	DATE	INFLOW_CD	INFLOW_NM1	INFLOW_NM2	SUM	SUM_M	SUM_F	M_0004	M_0509	M_1014	M_1519	M_2024	M_2529	M_3034	M_3539	M_4044	M_4549	M_5054	M_5559	M_6064	M_6569	M_70U	F_0004	F_0509	F_1014	F_1519	F_2024	F_2529	F_3034	F_3539	F_4044	F_4549	F_5054	F_5559	F_6064	F_6569	F_70U
LAMP	1	20151111	3100000000	울산광역시		2523.580258	1413.168148	1110.41211	96.586362	93.708353	76.228416	78.364853	72.227452	176.277218	267.137578	165.188934	34.177691	65.482669	49.009152	38.132747	57.618463	66.058271	76.969989	96.586362	94.185078	94.185078	64.133712	162.928903	125.073363	97.917663	8.339166	32.563887	40.103213	30.392137	43.740452	70.772557	61.326328	88.164211
LAMP	1	20151111	5000000000	제주특별자치도		2439.677887	1258.751991	1180.925896	106.637216	106.637216	102.464425	91.53737	70.034527	146.134927	262.619458	62.007208	32.833031	32.302593	83.047979	10.698377	28.69796	69.43572	53.663984	106.637216	106.637216	103.136315	16.886839	158.688664	182.028004	142.669388	37.536262	26.081125	35.52295	12.890861	21.448619	44.363609	93.588403	92.810425
LAMP	1	20151111	3600000000	세종특별자치시		2203.797768	1298.071637	905.726131	85.676236	59.902924	70.842079	38.93621	51.035578	12.776159	1.919877	125.565479	140.151019	361.586038	61.974734	114.792068	52.693026	85.676236	34.543974	85.676236	81.532617	68.190163	9.102151	31.17383	72.692895	154.405069	43.438943	56.284163	44.737277	11.17396	56.505156	75.234315	57.748242	57.831114
LAMP	1	20151111	4900000000	제주도		773.259693	388.261102	384.998591	25.884497	25.884497	25.884497	25.884497	25.884497	25.884497	25.884497	25.884497	25.878144	25.884497	25.884497	25.884497	25.884497	25.884497	25.884497	25.884497	25.884497	25.884497	25.884497	25.884497	25.884497	25.884497	23.069906	25.884497	25.884497	25.884497	25.446107	25.884497	25.884497	25.868614
LAMP	1	20151112	4100000000	경기도		2561.178202	1552.451867	1008.726335	122.72377	121.884597	115.000345	89.391633	28.741707	70.883058	139.004002	159.335511	208.355022	199.387179	117.564111	57.576345	18.848233	63.236721	40.519633	122.72336	121.510902	107.352724	58.164805	67.88408	113.802174	70.534768	28.835486	28.358944	4.5261	17.688633	34.849068	67.953792	89.001549	75.53995
LAMP	1	20151112	1111000000	서울특별시	종로구	2568.154601	1566.731633	1001.422968	145.133587	140.327559	126.644867	86.484058	77.173753	20.230813	63.192241	84.406709	221.809152	184.178251	185.679011	135.026873	57.307105	24.399368	14.738286	145.133587	140.377518	128.061696	68.468947	29.057518	15.884406	49.637443	57.924594	88.904991	59.465321	21.14699	4.982349	43.213819	85.337006	63.826783
LAMP	1	20151112	1129000000	서울특별시	성북구	2694.066667	1550.907756	1143.158911	153.725385	150.001453	142.162537	95.384633	50.832909	35.459059	142.74511	159.951363	195.29677	171.49632	90.08099	44.361224	11.523147	56.213059	51.673797	153.725385	151.979712	142.438573	62.822591	28.747291	67.371905	90.152556	59.239063	78.484916	61.240324	33.912745	6.613281	50.901918	83.07291	72.455741
LAMP	1	20151112	1114000000	서울특별시	중구	2517.205946	1629.517347	887.688599	118.6783	117.242832	114.303445	100.04943	76.697407	38.898094	63.901945	151.284293	234.54546	220.353855	164.209544	119.597294	67.109099	16.530564	26.115785	118.6783	117.146195	108.714583	74.259326	50.27312	6.713816	29.396357	55.589116	62.557075	34.000725	12.120409	14.050204	57.422274	82.199698	64.567401
LAMP	1	20151112	1138000000	서울특별시	은평구	2713.650587	1504.213042	1209.437545	153.355067	152.092608	138.581431	119.20269	33.817443	5.160969	168.379665	150.607689	140.479327	125.582314	129.85172	100.757786	9.938228	48.220949	28.185156	153.355067	150.738335	136.489767	95.365174	28.64844	79.43371	81.597106	59.380702	72.286472	82.434919	40.297491	23.199783	39.509984	89.428749	77.271846
LAMP	1	20151112	1168000000	서울특별시	강남구	2565.07179	1530.363122	1034.708668	123.837639	121.824087	120.79781	107.787732	77.599087	14.709814	122.961363	180.391456	200.909692	187.334065	149.310608	77.602825	12.052706	15.083921	18.160317	123.837639	123.781571	118.274776	95.140874	25.439329	52.540692	87.351242	90.237495	35.293868	28.826614	18.223697	10.032979	63.13857	84.161412	78.42791
LAMP	1	20151112	2800000000	인천광역시		2650.804957	1456.311175	1194.493782	122.927868	121.969664	114.094743	86.286663	40.424008	116.141432	171.661772	161.04084	178.800388	108.495975	50.587692	20.058818	29.914027	69.038996	64.868289	122.895087	119.869181	110.463655	42.340415	110.515768	198.024981	117.293798	30.026657	9.26894	22.200487	33.999001	31.227774	80.333192	96.82186	69.212986
LAMP	1	20151112	1141000000	서울특별시	서대문구	2770.350627	1528.790411	1241.560216	158.287798	155.83562	148.08325	97.6073	64.108739	40.570069	113.437656	129.45229	156.449727	151.59569	101.213667	107.540353	15.920818	53.518418	35.169016	158.287798	151.820221	131.850571	61.311043	19.31898	88.412695	73.508418	90.425427	78.842158	73.645956	61.177083	33.579182	32.203592	99.874977	87.302115
LAMP	1	20151112	1135000000	서울특별시	노원구	2625.827121	1572.451048	1053.376073	136.106963	135.940431	128.166052	106.613402	30.727742	26.903756	109.842161	136.262196	145.412651	219.767392	184.813359	98.164522	10.227258	53.571739	49.931424	136.106963	135.496348	126.570857	81.896659	41.47378	90.997835	63.867851	45.493902	39.367305	20.581411	13.835436	6.242195	75.390254	101.687583	74.367694
LAMP	1	20151112	1144000000	서울특별시	마포구	2623.186066	1514.296673	1108.889393	132.217784	131.210199	125.931145	95.120871	73.611379	36.657422	139.376515	177.908733	195.565865	162.970072	99.460661	31.226225	16.847906	58.623916	37.56798	132.217784	130.572923	121.389837	93.329609	3.126383	96.971841	104.866024	101.653809	86.476885	14.886705	17.085593	6.16062	32.82573	80.561129	86.764521
LAMP	1	20151112	1171000000	서울특별시	송파구	2594.688257	1586.506288	1008.181969	118.665384	118.515448	113.021792	98.226102	66.13679	50.267559	187.842877	172.396465	175.50614	167.961357	121.532162	119.993818	18.070292	22.163546	36.206556	118.665384	118.6294	112.293102	85.823393	13.053432	67.474219	107.156294	42.827732	36.548411	0.506784	34.965086	29.222536	61.014974	91.308053	88.693169
LAMP	1	20151112	1165000000	서울특별시	서초구	2539.75401	1538.261066	1001.492944	120.984537	120.523897	116.188831	100.7069	80.306216	6.449175	165.615742	146.527566	198.390613	236.847765	96.289381	73.424587	37.595608	34.829032	3.581216	120.984537	119.173527	117.125886	99.54899	30.522361	46.40772	94.759172	62.956063	53.036522	6.559181	11.863275	17.558177	60.978255	75.13821	84.881068
LAMP	1	20151112	1123000000	서울특별시	동대문구	2711.082774	1488.942358	1222.140416	146.944246	144.232084	142.68506	103.159972	58.000134	79.560265	189.153438	133.963276	154.035615	98.186896	91.823446	74.268431	7.59912	34.498625	30.83175	146.944246	145.167312	135.366898	82.039399	90.518023	124.158966	75.975222	38.008848	77.880751	53.557019	17.387064	14.261843	54.680073	84.412541	81.782211
LAMP	1	20151112	1150000000	서울특별시	강서구	2558.235006	1518.078171	1040.156835	132.827774	132.779222	125.018337	89.896414	44.007103	67.521064	234.327792	169.996111	173.002613	131.397101	53.332614	60.835798	5.381701	47.080832	50.673695	132.827774	130.98279	116.686031	69.32148	11.910107	108.480458	112.286204	45.063799	46.053517	1.090682	11.768185	4.638728	71.905951	93.70216	83.438969
LAMP	1	20151112	1130500000	서울특별시	강북구	2754.569038	1579.732115	1174.836923	157.411763	156.429019	150.864956	116.1558	45.83664	73.080157	140.879832	171.065476	148.144426	126.577057	99.089141	92.046145	11.82247	39.390998	50.938235	157.411763	153.88063	138.368697	81.456279	45.380274	99.541973	80.08943	50.231367	97.176645	22.936144	41.911767	7.520558	38.519054	70.79062	89.621722
LAMP	1	20151112	1132000000	서울특별시	도봉구	2730.117935	1557.701956	1172.415979	145.277344	145.277344	138.946107	112.939543	32.197971	61.05969	161.595529	118.484561	132.491966	146.275215	140.003448	104.449708	41.882994	52.477143	24.343393	145.277344	142.413649	134.426409	78.32817	52.349666	124.545897	65.286614	21.036572	50.300246	68.584896	7.564395	17.884677	60.244803	105.103265	99.069376
LAMP	1	20151112	1156000000	서울특별시	영등포구	2591.918283	1579.812233	1012.10605	122.773955	122.001405	119.435294	101.802505	74.254669	36.612172	213.992129	198.257717	177.138745	147.110207	99.957442	52.71927	27.917159	44.319302	41.520262	122.773955	119.60611	116.581904	71.925371	14.367372	96.335384	88.442943	77.044911	46.97755	3.925386	19.884962	13.463862	45.681942	93.681018	81.41338
LAMP	1	20151112	1120000000	서울특별시	성동구	2641.46596	1534.773244	1106.692716	143.273741	137.960278	130.903774	85.177065	64.939986	40.729524	191.151138	169.981624	146.558344	147.790653	115.64748	69.620895	3.53528	48.798116	38.705346	143.273741	138.124274	121.359219	70.394017	6.833938	87.041931	87.922823	61.018144	105.948301	10.802636	40.07354	2.626275	62.428508	83.907269	84.9381
LAMP	1	20151112	1147000000	서울특별시	양천구	2652.330738	1604.080787	1048.249951	132.852	131.228581	124.994295	90.835419	33.720598	66.376805	131.78761	118.335148	173.18255	231.339402	144.162263	86.112747	13.586628	61.649661	63.91708	132.852	132.81175	119.287733	82.593103	38.054186	110.477444	83.885577	11.66357	40.688329	24.820865	0.630584	31.855678	58.903713	104.283408	75.442011
LAMP	1	20151112	1126000000	서울특별시	중랑구	2605.832202	1480.497494	1125.334708	137.086797	136.615454	126.754971	93.680874	29.149385	63.45997	165.80726	176.388897	166.443573	117.598359	113.629656	82.506917	6.831323	21.91428	42.629778	137.086797	137.034949	125.369224	77.466696	35.193566	133.803111	132.5352	34.623242	23.513701	18.41849	23.950479	2.461979	75.996107	73.959908	93.921259
LAMP	1	20151112	1162000000	서울특별시	관악구	2483.567382	1490.849191	992.718191	116.862698	116.704239	107.542026	103.503339	76.963396	69.351649	272.50898	211.437045	154.070626	83.101063	63.988404	39.057435	19.446643	47.270515	9.041133	116.862698	116.809878	111.097208	71.128835	0.825615	98.784494	103.400138	53.952632	48.309034	5.806933	47.388344	4.827735	54.66123	74.029863	84.833554
LAMP	1	20151112	1117000000	서울특별시	용산구	2644.230362	1494.029626	1150.200736	139.505786	136.791564	131.191644	103.534995	75.599085	3.402413	148.921947	184.789854	210.462276	145.271956	89.958658	39.966021	6.949519	65.261525	12.422383	139.505786	137.325589	131.07406	58.622949	29.952142	63.463149	111.721428	45.987283	69.430518	80.25801	23.871762	36.365023	64.213071	91.928511	66.481455
LAMP	1	20151112	1159000000	서울특별시	동작구	2489.811269	1548.078194	941.733075	126.780976	126.766755	119.722393	100.741488	71.905112	33.205682	180.61109	226.882973	172.049773	136.206958	100.297778	74.144517	28.477521	40.267109	10.018069	126.780976	126.088866	124.647758	76.08622	16.166479	109.608093	113.400481	37.519524	23.222218	3.509382	0.320931	2.134641	29.6342	79.319232	73.294074
LAMP	1	20151112	1121500000	서울특별시	광진구	2621.646051	1568.693986	1052.952065	126.669253	126.669253	123.989408	106.632183	52.146748	72.88894	189.248392	145.563113	177.269863	169.268339	94.014103	73.758464	2.310179	56.14751	52.118238	126.669253	125.633426	123.428731	86.115212	0.376319	117.676566	100.899025	33.427743	49.022163	17.386684	13.609242	11.789419	63.436309	91.555678	91.926295
LAMP	1	20151112	1174000000	서울특별시	강동구	2632.925331	1634.179031	998.7463	126.241686	125.944349	122.532284	100.753562	57.161997	71.965158	184.816765	149.638376	215.632586	129.151365	124.530454	89.571413	25.580575	30.357791	80.30067	126.241686	125.954097	115.46931	88.811335	9.105501	90.419554	72.652446	76.566572	28.817162	0.862927	11.89852	2.880595	67.071608	103.614822	78.380165
LAMP	1	20151112	1153000000	서울특별시	구로구	2507.48905	1445.741138	1061.747912	125.860797	121.826997	118.086013	89.576789	57.700173	33.12849	135.154862	188.255629	240.366876	148.780928	56.579056	42.443085	4.063923	33.340866	50.576654	125.860797	125.371087	120.443691	66.504864	20.557572	96.376864	100.14309	88.041689	51.177095	9.415398	19.229801	5.705043	61.047369	77.233057	94.640495
LAMP	1	20151112	2600000000	부산광역시		2518.267465	1422.720519	1095.546946	100.097694	99.054652	98.396232	78.493687	12.772483	203.988149	248.52604	170.460869	128.106847	57.088728	41.241009	6.680249	61.303052	63.447807	53.063021	100.097694	99.26326	96.153691	79.471539	91.606898	148.713445	88.718976	47.883883	30.044389	23.76658	34.333899	28.812296	68.982449	85.853652	71.844295
LAMP	1	20151112	2700000000	대구광역시		2403.928832	1256.665367	1147.263465	105.71111	105.014193	104.174074	79.571964	32.784356	170.496985	246.670924	192.005933	79.009976	7.838561	11.084474	14.129905	14.04271	28.200619	65.929583	105.71111	102.856616	104.57504	78.789126	98.714576	210.192591	69.625469	36.307127	16.524879	10.099881	19.455748	54.683449	64.793513	85.681918	89.252422
LAMP	1	20151112	4800000000	경상남도		2537.168733	1306.594003	1230.57473	97.706729	96.825668	82.203611	51.669053	92.504612	207.799045	219.822416	138.390995	55.544536	52.847954	1.790898	34.973386	58.183566	59.92789	56.403644	97.706729	95.375032	82.016719	59.180323	213.032014	179.613983	72.658484	38.52433	65.481246	44.89645	51.152875	44.139984	49.559845	61.405225	75.831491
LAMP	1	20151112	4400000000	충청남도		2634.8519	1278.041195	1356.810705	113.327019	113.327019	99.802501	73.751851	38.005542	142.352239	163.16394	122.075755	97.702804	32.251961	33.425321	61.493326	41.20655	80.637621	65.517746	113.327019	110.115718	94.995842	31.932889	216.973818	218.805906	105.761935	31.0786	8.640664	66.608765	59.506849	43.55327	82.634392	93.596044	79.278994
LAMP	1	20151112	4200000000	강원도		2461.818402	1362.473269	1099.345133	111.112866	109.637748	94.681698	67.863247	16.556484	179.731086	278.061992	114.30349	101.365482	65.44023	38.293976	8.223437	46.013073	77.256876	53.931584	111.112866	107.855315	106.820684	50.34623	158.444325	163.545772	57.101721	31.553509	14.380003	6.809783	58.756447	33.044334	66.982274	75.607613	56.984257
LAMP	1	20151112	1154500000	서울특별시	금천구	2554.929716	1397.227789	1157.701927	127.068266	125.402293	123.84497	104.408619	34.78785	67.971294	165.430713	191.965558	216.894792	74.22473	27.686137	52.724021	1.456317	36.091655	47.270574	127.068266	127.068266	112.774701	81.20572	61.8748	108.473755	148.348455	50.478579	36.172942	30.945649	8.91376	12.768033	50.107558	103.56356	97.937883
LAMP	1	20151112	4700000000	경상북도		2411.368273	1299.445783	1111.92249	96.400338	93.562626	94.591058	76.526827	64.663664	275.835198	189.5135	156.289408	44.561612	40.21934	27.733404	1.0989	13.621021	66.004436	58.824451	96.400338	96.352726	95.895644	58.281667	124.198496	197.84571	83.327814	12.649723	28.190486	46.245195	31.923316	22.038934	64.566534	86.75402	67.251887
LAMP	1	20151112	3000000000	대전광역시		2636.713875	1438.224419	1198.489456	102.184816	102.184816	101.949996	82.918894	48.612387	170.878948	241.719906	141.558456	137.940092	81.679328	22.195126	38.760617	24.416666	79.364571	61.8598	101.032063	102.067406	98.993398	67.239315	159.810383	137.118221	78.210395	10.016501	48.901999	73.622152	30.70344	37.748044	83.313819	88.704008	81.008312
LAMP	1	20151112	4500000000	전라북도		2537.776248	1394.038211	1143.738037	101.272752	101.182851	94.586364	83.090271	45.917696	248.374797	180.038783	181.657002	102.240687	82.541125	3.484414	9.124204	46.534267	62.368085	51.624913	101.272752	101.126663	99.193791	45.579069	130.952825	173.633337	59.683791	29.117443	43.634959	56.400905	44.455307	55.119815	67.750909	83.584726	52.231745
LAMP	1	20151112	4600000000	전라남도		2481.409839	1193.105353	1288.304486	106.665183	105.495138	70.724703	57.854206	24.970814	219.812889	131.834943	118.007136	133.796838	41.174167	14.393132	28.543982	24.726562	51.460322	63.645338	106.665183	106.511541	95.992952	60.300664	263.400028	173.460188	71.488975	2.007199	60.643404	40.27989	41.05992	84.741608	59.674276	65.855424	56.223234
LAMP	1	20151112	2900000000	광주광역시		2524.594564	1310.621952	1213.972612	111.255848	107.569578	103.197177	68.661938	51.666529	169.909698	217.360334	102.695808	104.512036	112.247822	0.987042	17.790514	9.533627	77.904521	55.32948	111.255848	111.18858	111.027138	54.710617	131.930351	198.283215	111.332981	19.94308	21.345836	5.295762	22.018513	40.813109	90.954455	92.959033	90.914094
LAMP	1	20151112	4300000000	충청북도		2436.437698	1325.356145	1111.081553	105.560748	105.307255	83.480166	74.341073	34.207336	229.383672	222.152448	153.082251	73.952383	27.256288	31.018659	41.426997	4.310272	76.048816	63.827781	105.560748	105.520723	59.425006	29.873049	144.850398	212.239534	64.34633	17.611989	47.524172	31.56745	37.597917	39.465761	65.455473	68.444023	81.59898
LAMP	1	20151112	3100000000	울산광역시		2549.868059	1394.451906	1155.416153	96.905774	96.905774	87.853389	82.497395	111.770543	196.787519	193.223143	151.638753	88.008034	49.1205	9.00335	19.059041	70.42755	58.829182	82.421959	96.905774	96.905774	95.642212	13.416388	161.615233	188.753527	96.871827	6.136762	24.46784	28.937455	59.885294	49.456193	72.766082	71.031042	92.62475
LAMP	1	20151112	5000000000	제주특별자치도		2378.74782	1348.956846	1029.790974	98.235755	98.235755	87.70563	76.733682	59.863391	235.782747	274.700027	29.451213	2.09498	33.059437	113.434481	37.477671	62.006234	68.817679	71.358164	98.235755	98.235755	98.08848	17.043339	130.297407	106.549399	126.910094	17.529345	57.624819	3.567724	11.225996	54.458418	56.446623	83.029666	70.548154
LAMP	1	20151112	3600000000	세종특별자치시		2297.641299	1345.458432	952.182867	76.72076	76.469473	71.024918	52.345907	33.16432	23.112834	58.471728	37.531132	186.879464	361.691563	110.906981	44.232123	74.542938	61.643531	76.72076	76.72076	76.301948	74.794225	62.64868	30.818974	103.033317	78.323413	62.911136	89.296286	15.66915	38.190063	30.902736	76.469473	60.638382	75.464324
LAMP	1	20151112	4900000000	제주도		777.511902	388.708897	388.803005	25.951962	25.951962	25.951962	25.951962	25.951962	25.951962	25.763745	25.951962	25.569646	25.951962	25.951962	25.951962	25.951962	25.951962	25.951962	25.951962	25.951962	25.951962	25.943139	25.504947	25.951962	25.951962	25.94608	25.951962	25.951962	25.951962	25.951962	25.951962	25.951962	25.937257
LAMP	1	20151113	4100000000	경기도		2598.891201	1543.168497	1055.722704	120.336449	119.405241	113.900496	92.9468	14.785016	92.196963	140.373146	148.36985	189.790797	200.725084	123.154168	58.418202	16.516368	62.637187	49.61273	120.19636	118.761516	115.661069	74.235396	79.872524	119.88312	66.321227	21.06243	32.043557	8.983362	19.217173	35.448649	73.989595	89.861393	80.185333
LAMP	1	20151113	1111000000	서울특별시	종로구	2542.560802	1575.089401	967.471401	144.6008	141.499117	128.36183	107.534734	66.499189	4.491142	67.80222	68.372305	195.486423	194.781207	202.760283	148.657129	55.754429	44.958431	3.530162	144.6008	136.355685	132.728257	72.757453	36.39238	3.348579	30.541904	42.129403	91.904136	55.289916	38.62655	12.318195	28.037472	80.050315	62.390356
LAMP	1	20151113	1129000000	서울특별시	성북구	2710.756622	1578.727638	1132.028984	151.79317	146.831801	139.118528	110.284379	42.767434	58.587364	162.831663	146.44724	181.261491	167.642205	80.774602	63.326462	2.13449	71.63069	53.296119	151.79317	150.004431	138.144776	57.855286	40.546506	100.934956	77.686647	38.919178	91.761055	50.315771	19.2113	0.974633	53.005053	84.310624	76.565598
LAMP	1	20151113	1114000000	서울특별시	중구	2506.638551	1619.059917	887.578634	119.308204	118.575621	115.769198	104.821756	81.009548	30.017859	62.781058	140.013129	217.314765	224.479731	187.133215	126.154921	53.879196	13.505395	24.296321	119.308204	117.534354	111.780208	79.318304	44.006499	14.95317	33.199487	62.450635	59.652906	33.549475	0.574545	4.451365	52.63011	83.050781	71.118591
LAMP	1	20151113	1138000000	서울특별시	은평구	2738.940354	1498.723717	1240.216637	144.597478	143.741605	141.996513	108.211748	31.227612	21.386365	185.87521	129.454264	145.788106	123.310316	116.160439	101.988511	4.12718	56.675949	44.182421	144.597478	142.368873	136.163792	80.743216	42.041257	100.751942	80.54444	47.779498	74.897898	75.242471	51.758753	18.979916	61.027564	96.51296	86.806579
LAMP	1	20151113	1168000000	서울특별시	강남구	2568.571188	1563.323305	1005.247883	126.239131	124.966566	123.84115	113.52166	63.360272	32.518066	127.393613	172.358469	163.763889	208.1892	170.271136	72.635188	18.236459	24.736439	21.292067	126.239131	122.835634	123.22258	102.817948	27.033595	62.427421	98.162777	58.220056	35.463767	12.385932	7.193032	2.258098	54.138947	83.279858	89.569107
LAMP	1	20151113	1135000000	서울특별시	노원구	2646.057872	1577.157825	1068.900047	129.954117	128.696684	128.166339	105.506885	24.298393	56.63067	90.763841	120.121049	156.358497	227.142556	169.263579	97.601311	10.048628	65.705286	66.89999	129.954117	129.264097	126.469802	89.65924	43.671414	136.365029	52.114177	17.248216	40.418055	29.312157	12.948422	21.176196	64.447853	97.928072	77.9232
LAMP	1	20151113	1141000000	서울특별시	서대문구	2823.819927	1505.239725	1318.580202	155.345738	151.152899	148.536621	96.914403	71.339438	58.968182	117.640759	135.618325	178.72235	139.637879	97.155644	51.659593	5.093247	55.937377	41.51727	155.345738	151.9106	138.740869	74.944466	50.636867	102.592065	73.289755	73.592155	98.827344	85.015436	60.602507	0.105331	53.511374	96.673162	102.792533
LAMP	1	20151113	2800000000	인천광역시		2635.175911	1406.472489	1228.703422	119.836182	119.105202	116.974071	94.727541	2.452547	120.433328	181.040207	133.873156	174.996182	90.589439	59.055157	26.427093	21.806867	76.850769	68.304748	119.801245	118.199538	116.130219	72.400388	125.431945	201.222793	112.432856	12.839456	2.503608	4.785235	39.457895	36.993523	79.81769	104.442594	82.244437
LAMP	1	20151113	1144000000	서울특별시	마포구	2661.936246	1546.154625	1115.781621	131.486179	129.726944	122.556083	107.547799	68.17198	24.51353	173.165845	157.125761	185.568756	148.646127	107.848919	76.039636	25.831637	44.906249	43.01918	131.486179	130.305239	124.507068	82.474135	13.638738	82.391754	120.583589	97.457866	85.675861	21.320731	5.807403	4.620376	42.608287	87.663574	85.240821
LAMP	1	20151113	1171000000	서울특별시	송파구	2605.524611	1592.058086	1013.466525	118.234512	118.19072	116.389026	104.531001	49.563689	56.423473	194.981887	176.711582	196.483299	149.936405	100.768296	112.560635	16.645443	27.643077	52.995041	118.234512	118.140673	117.596412	94.978268	7.840081	59.357483	98.828972	61.450074	22.82	15.575688	22.344344	32.24115	60.796126	89.88598	93.376762
LAMP	1	20151113	1123000000	서울특별시	동대문구	2681.914076	1560.352683	1121.561393	139.120566	137.800952	136.37137	108.847993	40.051332	88.155451	210.651761	155.69141	178.678614	98.798765	72.104075	68.196289	4.684891	54.260747	66.938467	139.120566	137.310024	138.166202	86.823007	76.278924	102.274535	72.85814	29.244112	70.03825	48.76733	0.368654	7.89857	47.792282	92.081826	72.538971
LAMP	1	20151113	1165000000	서울특별시	서초구	2572.076119	1554.122874	1017.953245	121.763455	121.70709	115.824043	101.45109	62.883666	14.272319	137.104703	141.152381	205.214182	238.388226	130.090843	76.69955	13.606512	55.598552	18.366262	121.763455	121.520383	118.039873	96.793971	21.653018	54.136127	79.176066	56.97549	53.593619	34.292292	10.172269	24.657952	58.631667	80.927358	85.619705
LAMP	1	20151113	1150000000	서울특별시	강서구	2647.233644	1542.576076	1104.657568	128.870394	128.830027	122.443943	103.891199	52.891334	74.273278	190.712338	177.665673	177.584939	171.877024	82.855335	27.176918	3.453141	42.32725	57.723283	128.870394	128.616081	112.759863	87.110572	29.199312	102.057991	84.546719	64.24204	39.077157	39.13367	7.328388	21.570459	76.001531	89.003792	95.139599
LAMP	1	20151113	1132000000	서울특별시	도봉구	2830.304201	1627.210002	1203.094199	147.635623	147.547619	143.985793	122.295242	45.625654	97.292054	136.763948	119.343882	134.526805	137.120592	138.801923	97.33374	40.131455	65.389391	53.416281	147.635623	144.89825	141.892236	87.603331	86.004446	133.498552	55.448699	5.990724	60.455636	45.36998	37.417242	8.363112	56.06565	106.834414	85.616304
LAMP	1	20151113	1130500000	서울특별시	강북구	2797.184767	1513.96604	1283.218727	151.633027	151.507047	145.867009	119.63405	44.370558	67.441735	145.118234	132.815781	160.356996	120.043325	80.175429	89.948587	2.217898	55.975274	46.86109	151.633027	148.468985	140.226971	85.440111	72.020633	98.2972	102.032998	54.911549	98.975555	70.450725	33.383467	3.753888	39.074543	87.310432	97.238643
LAMP	1	20151113	1156000000	서울특별시	영등포구	2623.503593	1553.445585	1070.058008	120.71434	119.967705	117.999673	103.736514	63.527797	45.241468	218.095531	155.962534	177.890873	155.82051	117.729965	76.109135	8.483773	34.831053	37.334714	120.71434	120.284213	119.172376	94.874284	11.06859	106.859126	78.681778	67.612107	61.070936	11.174093	18.039886	24.654096	48.018895	94.436042	93.397246
LAMP	1	20151113	1120000000	서울특별시	성동구	2600.076728	1552.391051	1047.685677	145.20972	140.600419	129.082229	82.64478	54.614148	46.785426	229.435339	156.755261	174.16424	137.345542	83.553472	60.952698	8.832131	70.351621	32.064025	145.20972	140.803025	124.538775	59.07656	0.489802	72.313866	95.132443	69.416591	69.381134	16.526119	26.960363	7.376402	60.464416	91.488561	68.5079
LAMP	1	20151113	1147000000	서울특별시	양천구	2665.054416	1515.75574	1149.298676	129.202442	129.078302	120.802293	103.082439	11.59576	61.334267	128.673392	133.248184	169.694807	200.614895	132.572311	73.357467	15.182031	43.338852	63.978298	129.202442	129.101291	127.740347	90.107497	61.210127	128.296372	83.670295	41.444259	35.094722	36.947628	1.930915	20.685577	69.205977	106.310083	88.351144
LAMP	1	20151113	1126000000	서울특별시	중랑구	2681.452802	1503.665528	1177.787274	138.136061	138.039752	130.431356	98.076666	14.166349	82.720311	170.574219	161.414744	135.806739	136.364317	99.452699	110.087219	7.553821	31.572899	49.268376	138.136061	136.939804	131.465409	104.742249	43.82169	135.690155	122.049786	47.841316	4.700039	14.863152	11.444358	16.366246	80.127745	92.500893	97.098371
LAMP	1	20151113	1162000000	서울특별시	관악구	2593.736568	1532.423441	1061.313127	123.67033	121.764797	117.771817	101.090442	63.807475	70.712268	265.167629	200.565955	134.699989	99.122452	90.754478	32.45607	16.837669	47.876489	46.125581	123.67033	122.865367	118.003756	87.078632	15.369938	114.53044	97.071388	81.567896	11.085899	7.505558	31.558938	18.088318	61.779151	86.83305	84.304466
LAMP	1	20151113	1117000000	서울특별시	용산구	2686.688602	1545.136767	1141.551835	141.744792	141.473337	134.328639	108.323243	80.06477	35.249346	169.842202	132.886308	186.080645	148.837008	128.407299	52.725624	0.611679	64.260655	20.30122	141.744792	141.288747	134.719534	84.147454	1.885708	62.063678	130.649518	42.470051	49.267286	59.555434	42.366898	39.163728	48.673705	88.756761	74.798541
LAMP	1	20151113	1121500000	서울특별시	광진구	2723.952737	1549.951586	1174.001151	128.076965	128.051358	119.508854	116.205547	46.549309	91.17041	155.961312	136.786769	153.51328	161.687043	119.286926	75.422087	17.417047	50.26745	50.047229	128.076965	127.687739	123.31918	97.876036	32.73005	137.703501	107.71255	25.181098	34.691548	52.032628	20.664018	22.376275	76.483925	99.366365	88.099273
LAMP	1	20151113	1159000000	서울특별시	동작구	2617.438623	1531.407829	1086.030794	123.680106	123.417982	109.777612	112.181245	73.540124	37.917228	202.872724	198.881508	113.730582	169.73622	112.454579	59.71808	24.171678	31.644702	37.683459	123.680106	123.655378	111.839988	90.513927	14.013115	117.81577	110.416932	72.028045	52.645663	8.544437	3.607263	13.493811	56.26463	93.446755	94.064974
LAMP	1	20151113	1174000000	서울특별시	강동구	2562.428404	1617.541168	944.887236	121.193684	116.368186	119.82228	104.015321	47.895241	70.623694	170.367707	181.374754	191.516999	187.745641	105.394912	79.056802	12.088307	42.650135	67.427505	121.193684	121.137395	119.627828	88.233947	19.989228	89.173461	74.277359	51.587796	6.658982	1.201001	1.485517	14.183279	59.905255	88.919649	87.312855
